layer,head,n_trials,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
23,1,25,3.513813018798828e-05,0.00010641022253031699,4.1985511779785155e-05,0.007979826927185059,0.01743489560514336,0.008014965057373046,0.017538380383687747,0.007979826927185059,0.008014965057373046,3.513813018798828e-05,0.00453125,0.006019175088830694,0.00640625,7.55265625,7.5571875,-7.8125e-05,0.0042961647140211,0.003359375,-6.49125,-6.491328125,True,0.2040352076292038,0.2040352076292038
8,18,25,3.508567810058594e-05,0.00043744880507777886,0.0001714324951171875,0.007979826927185059,0.01743489560514336,0.008014912605285645,0.017674401375030808,0.007979826927185059,0.008014912605285645,3.508567810058594e-05,-0.00015625,0.018862941098222195,0.01609375,7.55265625,7.5525,0.00109375,0.016434870868636296,0.01328125,-6.49125,-6.49015625,True,0.6535884737968445,0.6535884737968445
27,14,25,3.491401672363281e-05,0.0001489425892998949,5.690574645996094e-05,0.007979826927185059,0.01743489560514336,0.008014740943908692,0.01756355432360205,0.007979826927185059,0.008014740943908692,3.491401672363281e-05,-0.0303125,0.032910567736670844,0.0353125,7.55265625,7.52234375,0.000234375,0.012056588577412765,0.007890625,-6.49125,-6.491015625,True,1.1269161701202393,1.1269161701202393
18,0,25,3.456592559814453e-05,6.761974999346057e-05,3.651142120361328e-05,0.007979826927185059,0.01743489560514336,0.008014392852783204,0.01747163219078563,0.007979826927185059,0.008014392852783204,3.456592559814453e-05,0.00765625,0.02641225893169685,0.00984375,7.55265625,7.5603125,0.006796875,0.025657372843882517,0.009296875,-6.49125,-6.484453125,True,0.2635011076927185,0.2635011076927185
17,23,25,3.436088562011719e-05,0.00010606648680801154,4.3420791625976564e-05,0.007979826927185059,0.01743489560514336,0.008014187812805176,0.01752712665721412,0.007979826927185059,0.008014187812805176,3.436088562011719e-05,0.0034375,0.009264979425233496,0.008125,7.55265625,7.55609375,0.001953125,0.006921892635417715,0.004609375,-6.49125,-6.489296875,True,0.30040958523750305,0.30040958523750305
11,4,25,3.401756286621094e-05,0.0004038500152928285,0.00020659446716308593,0.007979826927185059,0.01743489560514336,0.00801384449005127,0.017435644429579643,0.007979826927185059,0.00801384449005127,3.401756286621094e-05,-0.014375,0.06611350916227333,0.0478125,7.55265625,7.53828125,-0.003359375,0.06046875,0.045078125,-6.49125,-6.494609375,True,1.5353150367736816,1.5353150367736816
16,21,25,3.343582153320313e-05,0.00026807053933272564,0.00010776519775390625,0.007979826927185059,0.01743489560514336,0.008013262748718261,0.017526471109215153,0.007979826927185059,0.008013262748718261,3.343582153320313e-05,0.00625,0.03159960690024482,0.01625,7.55265625,7.55890625,0.006015625,0.024256019710321396,0.014765625,-6.49125,-6.485234375,True,0.34890496730804443,0.34890496730804443
30,15,25,3.1633377075195314e-05,0.0006654709781472663,0.00021378517150878905,0.007979826927185059,0.01743489560514336,0.008011460304260254,0.017793424805180973,0.007979826927185059,0.008011460304260254,3.1633377075195314e-05,-0.01328125,0.03822540569601584,0.02484375,7.55265625,7.539375,-0.004765625,0.034772558999518574,0.021328125,-6.49125,-6.496015625,True,0.49589115381240845,0.49589115381240845
23,21,25,3.0465126037597657e-05,0.00024104129685607718,0.00011556148529052734,0.007979826927185059,0.01743489560514336,0.008010292053222656,0.017436656470354743,0.007979826927185059,0.008010292053222656,3.0465126037597657e-05,0.00390625,0.06891847255544045,0.03234375,7.55265625,7.5565625,0.00515625,0.03196391550688448,0.020625,-6.49125,-6.48609375,True,0.19579601287841797,0.19579601287841797
17,7,25,3.016948699951172e-05,7.998361594796177e-05,4.561901092529297e-05,0.007979826927185059,0.01743489560514336,0.00800999641418457,0.01747498123011506,0.007979826927185059,0.00800999641418457,3.016948699951172e-05,0.009375,0.015068204314051493,0.0128125,7.55265625,7.56203125,0.008671875,0.013396558268357586,0.010390625,-6.49125,-6.482578125,True,0.4521394968032837,0.4521394968032837
28,27,25,3.0074119567871094e-05,0.00011275133746319739,4.230976104736328e-05,0.007979826927185059,0.01743489560514336,0.00800990104675293,0.01752767980579362,0.007979826927185059,0.00800990104675293,3.0074119567871094e-05,0.00171875,0.012552623605246832,0.00703125,7.55265625,7.554375,0.0034375,0.010969261918253662,0.00703125,-6.49125,-6.4878125,True,0.3049319386482239,0.3049319386482239
2,22,25,2.9144287109375e-05,0.0001504303573928339,6.25324249267578e-05,0.007979826927185059,0.01743489560514336,0.008008971214294433,0.017439410024346232,0.007979826927185059,0.008008971214294433,2.9144287109375e-05,0.000625,0.01125,0.0084375,7.55265625,7.55328125,0.0009375,0.011510122073907383,0.008125,-6.49125,-6.4903125,True,0.6980613470077515,0.6980613470077515
4,14,25,2.8519630432128907e-05,9.780973521072432e-05,3.425121307373047e-05,0.007979826927185059,0.01743489560514336,0.008008346557617188,0.017524580856201354,0.007979826927185059,0.008008346557617188,2.8519630432128907e-05,-0.00078125,0.006536406457297465,0.00421875,7.55265625,7.551875,-0.00125,0.00540927480409805,0.0034375,-6.49125,-6.4925,True,0.2844233214855194,0.2844233214855194
5,26,25,2.7942657470703126e-05,7.91878301702744e-05,3.3826828002929686e-05,0.007979826927185059,0.01743489560514336,0.008007769584655761,0.01750965027724682,0.007979826927185059,0.008007769584655761,2.7942657470703126e-05,-0.0003125,0.006434768838116875,0.0040625,7.55265625,7.55234375,0.000703125,0.00484375,0.003515625,-6.49125,-6.490546875,True,0.36542853713035583,0.36542853713035583
6,22,25,2.7856826782226563e-05,9.618191836591879e-05,5.083084106445312e-05,0.007979826927185059,0.01743489560514336,0.008007683753967286,0.017458792300356473,0.007979826927185059,0.008007683753967286,2.7856826782226563e-05,0.00515625,0.009550441743710078,0.00828125,7.55265625,7.5578125,0.00453125,0.008624235699831609,0.00734375,-6.49125,-6.48671875,True,0.5787470936775208,0.5787470936775208
28,19,25,2.7680397033691405e-05,9.476117312994461e-05,3.1504631042480465e-05,0.007979826927185059,0.01743489560514336,0.00800750732421875,0.017522218404794482,0.007979826927185059,0.00800750732421875,2.7680397033691405e-05,-0.000625,0.005488802521953218,0.00375,7.55265625,7.55203125,-0.00046875,0.0046966057391216055,0.00296875,-6.49125,-6.49171875,True,0.6791024804115295,0.6791024804115295
8,7,25,2.7527809143066405e-05,0.0006409647137329835,0.00020563602447509766,0.007979826927185059,0.01743489560514336,0.008007354736328125,0.017241336152698163,0.007979826927185059,0.008007354736328125,2.7527809143066405e-05,0.005,0.020477693656757345,0.01375,7.55265625,7.55765625,0.005,0.017833047359467197,0.0121875,-6.49125,-6.48625,True,0.5798712968826294,0.5798712968826294
28,29,25,2.7117729187011718e-05,0.00016970543728505767,8.081912994384766e-05,0.007979826927185059,0.01743489560514336,0.00800694465637207,0.01752959303357371,0.007979826927185059,0.00800694465637207,2.7117729187011718e-05,0.00421875,0.017290882261324896,0.01546875,7.55265625,7.556875,0.003515625,0.014192111034831994,0.012421875,-6.49125,-6.487734375,True,0.5360288023948669,0.5360288023948669
28,5,25,2.7027130126953125e-05,0.00013848742813785312,4.771232604980469e-05,0.007979826927185059,0.01743489560514336,0.008006854057312012,0.01753744091198137,0.007979826927185059,0.008006854057312012,2.7027130126953125e-05,0.00875,0.01032196535307109,0.0103125,7.55265625,7.56140625,0.0046875,0.0066978235154227525,0.00640625,-6.49125,-6.4865625,True,0.344545841217041,0.344545841217041
19,18,25,2.6912689208984374e-05,0.00017370060571442287,5.0373077392578125e-05,0.007979826927185059,0.01743489560514336,0.008006739616394042,0.01756456835865398,0.007979826927185059,0.008006739616394042,2.6912689208984374e-05,-0.00375,0.005685439187081328,0.005625,7.55265625,7.54890625,-0.00203125,0.005727154002534767,0.005,-6.49125,-6.49328125,True,0.16224266588687897,0.16224266588687897
31,10,25,2.658367156982422e-05,0.00011598359867776394,4.458904266357422e-05,0.007979826927185059,0.01743489560514336,0.008006410598754883,0.017524103654204138,0.007979826927185059,0.008006410598754883,2.658367156982422e-05,0.00203125,0.0040019526483955304,0.00296875,7.55265625,7.5546875,0.001484375,0.004359627008844908,0.003203125,-6.49125,-6.489765625,True,0.22834520041942596,0.22834520041942596
2,14,25,2.650737762451172e-05,0.00020862829140963623,8.015155792236328e-05,0.007979826927185059,0.01743489560514336,0.00800633430480957,0.017424000431527725,0.007979826927185059,0.00800633430480957,2.650737762451172e-05,-0.00046875,0.011392328833473865,0.00859375,7.55265625,7.5521875,-0.00078125,0.010379164262176893,0.0071875,-6.49125,-6.49203125,True,0.36054784059524536,0.36054784059524536
29,28,25,2.6102066040039063e-05,0.0001859759685351357,7.327079772949219e-05,0.007979826927185059,0.01743489560514336,0.008005928993225098,0.017558650611919087,0.007979826927185059,0.008005928993225098,2.6102066040039063e-05,-0.00484375,0.026105442739494,0.02203125,7.55265625,7.5478125,0.00578125,0.01755189014483198,0.0140625,-6.49125,-6.48546875,True,0.5341235399246216,0.5341235399246216
16,8,25,2.5963783264160158e-05,0.00021741519777623364,9.167194366455078e-05,0.007979826927185059,0.01743489560514336,0.008005790710449219,0.017531831539139068,0.007979826927185059,0.008005790710449219,2.5963783264160158e-05,-0.01828125,0.025786457807345314,0.02390625,7.55265625,7.534375,-0.00765625,0.02219300107860584,0.01671875,-6.49125,-6.49890625,True,0.4302259683609009,0.4302259683609009
23,20,25,2.5815963745117188e-05,0.00034201608307668724,0.0001073455810546875,0.007979826927185059,0.01743489560514336,0.008005642890930175,0.017516909231010132,0.007979826927185059,0.008005642890930175,2.5815963745117188e-05,-0.00578125,0.03607514401391906,0.02296875,7.55265625,7.546875,-0.001328125,0.03176682010171934,0.020234375,-6.49125,-6.492578125,True,0.32938364148139954,0.32938364148139954
3,28,25,2.5758743286132814e-05,0.00012908072113719377,4.547119140625e-05,0.007979826927185059,0.01743489560514336,0.008005585670471192,0.017530952926282393,0.007979826927185059,0.008005585670471192,2.5758743286132814e-05,0.00171875,0.005749490466554406,0.00390625,7.55265625,7.554375,0.0003125,0.005260545584228883,0.00390625,-6.49125,-6.4909375,True,0.27630776166915894,0.27630776166915894
24,16,25,2.5334358215332032e-05,0.0011255156572754523,0.00035682201385498044,0.007979826927185059,0.01743489560514336,0.008005161285400391,0.017101215201113663,0.007979826927185059,0.008005161285400391,2.5334358215332032e-05,-0.01734375,0.049522623460141926,0.03484375,7.55265625,7.5353125,-0.010390625,0.04520029210359154,0.030703125,-6.49125,-6.501640625,True,0.2720884084701538,0.2720884084701538
10,4,25,2.4514198303222655e-05,0.00024864443260257547,0.00010706424713134766,0.007979826927185059,0.01743489560514336,0.008004341125488281,0.01735702478794397,0.007979826927185059,0.008004341125488281,2.4514198303222655e-05,0.0065625,0.02167092305948226,0.0171875,7.55265625,7.55921875,0.007890625,0.019921721813136534,0.015703125,-6.49125,-6.483359375,True,0.575943648815155,0.575943648815155
2,24,25,2.4366378784179688e-05,0.00013708285848430083,4.281044006347656e-05,0.007979826927185059,0.01743489560514336,0.008004193305969238,0.01753365088746313,0.007979826927185059,0.008004193305969238,2.4366378784179688e-05,-0.00015625,0.008449066146622358,0.00515625,7.55265625,7.5525,-0.000234375,0.006402437890171212,0.003984375,-6.49125,-6.491484375,True,0.26890701055526733,0.26890701055526733
4,3,25,2.4366378784179688e-05,8.612496869490861e-05,2.8238296508789062e-05,0.007979826927185059,0.01743489560514336,0.008004193305969238,0.017514635447648336,0.007979826927185059,0.008004193305969238,2.4366378784179688e-05,0.0015625,0.003983608994994363,0.0025,7.55265625,7.55421875,0.00078125,0.00471993983343538,0.00328125,-6.49125,-6.49046875,True,0.189697265625,0.189697265625
24,20,25,2.3856163024902344e-05,8.937654816998924e-05,3.281116485595703e-05,0.007979826927185059,0.01743489560514336,0.00800368309020996,0.01748040156887406,0.007979826927185059,0.00800368309020996,2.3856163024902344e-05,0.0003125,0.012199513309964459,0.01,7.55265625,7.55296875,-0.0015625,0.008286407592029853,0.0059375,-6.49125,-6.4928125,True,0.17118819057941437,0.17118819057941437
3,8,25,2.3827552795410156e-05,7.280938289858706e-05,3.2458305358886715e-05,0.007979826927185059,0.01743489560514336,0.00800365447998047,0.01746676621179054,0.007979826927185059,0.00800365447998047,2.3827552795410156e-05,0.0015625,0.00869963181692191,0.005625,7.55265625,7.55421875,0.002109375,0.007869324591809007,0.004453125,-6.49125,-6.489140625,True,0.306890606880188,0.306890606880188
23,9,25,2.3827552795410156e-05,0.00012095430300889087,5.760669708251953e-05,0.007979826927185059,0.01743489560514336,0.00800365447998047,0.017520064023862626,0.007979826927185059,0.00800365447998047,2.3827552795410156e-05,-0.0103125,0.02528837584988407,0.01625,7.55265625,7.54234375,-0.000390625,0.020904825250405705,0.013671875,-6.49125,-6.491640625,True,0.3137967586517334,0.3137967586517334
2,4,25,2.368450164794922e-05,6.082439466718167e-05,2.6869773864746094e-05,0.007979826927185059,0.01743489560514336,0.008003511428833009,0.01746250238438582,0.007979826927185059,0.008003511428833009,2.368450164794922e-05,0.00109375,0.006491430649325309,0.00421875,7.55265625,7.55375,-0.000234375,0.0059065806785736875,0.004765625,-6.49125,-6.491484375,True,0.2554129362106323,0.2554129362106323
27,8,25,2.331256866455078e-05,0.00017314004845476203,5.644321441650391e-05,0.007979826927185059,0.01743489560514336,0.008003139495849609,0.017562894809459696,0.007979826927185059,0.008003139495849609,2.331256866455078e-05,-0.00453125,0.01456062219652718,0.01171875,7.55265625,7.548125,-0.004609375,0.013541566506039838,0.010546875,-6.49125,-6.495859375,True,0.35214999318122864,0.35214999318122864
2,26,25,2.3107528686523438e-05,8.877339421535068e-05,4.424095153808594e-05,0.007979826927185059,0.01743489560514336,0.008002934455871582,0.017508131963745725,0.007979826927185059,0.008002934455871582,2.3107528686523438e-05,-0.00203125,0.011110243021644487,0.00890625,7.55265625,7.550625,-0.001953125,0.008304801416198944,0.006484375,-6.49125,-6.493203125,True,0.5919408798217773,0.5919408798217773
31,22,25,2.3107528686523438e-05,0.00022161141123783453,9.007453918457032e-05,0.007979826927185059,0.01743489560514336,0.008002934455871582,0.017562604540232125,0.007979826927185059,0.008002934455871582,2.3107528686523438e-05,0.0009375,0.008434605985166111,0.00625,7.55265625,7.55359375,-0.006328125,0.0254133311933668,0.012265625,-6.49125,-6.497578125,True,0.43597736954689026,0.43597736954689026
3,16,25,2.2983551025390626e-05,0.00010972811493607389,3.2253265380859375e-05,0.007979826927185059,0.01743489560514336,0.00800281047821045,0.017528714966114165,0.007979826927185059,0.00800281047821045,2.2983551025390626e-05,0.00046875,0.0056682366085053296,0.00390625,7.55265625,7.553125,0.00015625,0.004240395857847472,0.00296875,-6.49125,-6.49109375,True,0.11587225645780563,0.11587225645780563
30,20,25,2.1843910217285157e-05,6.240136425797254e-05,2.3093223571777344e-05,0.007979826927185059,0.01743489560514336,0.008001670837402344,0.017490387909717856,0.007979826927185059,0.008001670837402344,2.1843910217285157e-05,-0.001875,0.007899515412352837,0.0059375,7.55265625,7.55078125,-7.8125e-05,0.004831132760543846,0.003046875,-6.49125,-6.491328125,True,0.43037158250808716,0.43037158250808716
31,26,25,2.1648406982421874e-05,0.00011049803241600003,4.883766174316406e-05,0.007979826927185059,0.01743489560514336,0.008001475334167481,0.017530403731698337,0.007979826927185059,0.008001475334167481,2.1648406982421874e-05,-0.0059375,0.020495569262038077,0.014375,7.55265625,7.54671875,0.003515625,0.019941014090781594,0.014140625,-6.49125,-6.487734375,True,0.9892468452453613,0.9892468452453613
5,29,25,2.1429061889648436e-05,6.35095746739856e-05,2.8076171875e-05,0.007979826927185059,0.01743489560514336,0.008001255989074706,0.01747794571138337,0.007979826927185059,0.008001255989074706,2.1429061889648436e-05,0.0009375,0.006373774391990982,0.004375,7.55265625,7.55359375,0.000546875,0.005018277141484914,0.003359375,-6.49125,-6.490703125,True,0.26181793212890625,0.26181793212890625
17,2,25,2.140522003173828e-05,0.00017119385739101486,7.316112518310547e-05,0.007979826927185059,0.01743489560514336,0.008001232147216797,0.017501835334711002,0.007979826927185059,0.008001232147216797,2.140522003173828e-05,0.0071875,0.026184814898142776,0.0153125,7.55265625,7.55984375,0.0040625,0.020446672253694488,0.011875,-6.49125,-6.4871875,True,0.2381742298603058,0.2381742298603058
15,22,25,2.1309852600097655e-05,0.0006219681522476413,0.00024005413055419922,0.007979826927185059,0.01743489560514336,0.008001136779785156,0.017848758993602724,0.007979826927185059,0.008001136779785156,2.1309852600097655e-05,-0.01078125,0.042508615854612346,0.03421875,7.55265625,7.541875,-0.0103125,0.03772523504731282,0.03,-6.49125,-6.5015625,True,0.6717149615287781,0.6717149615287781
3,4,25,2.125740051269531e-05,8.859745857473896e-05,2.6540756225585936e-05,0.007979826927185059,0.01743489560514336,0.008001084327697755,0.01751388459397288,0.007979826927185059,0.008001084327697755,2.125740051269531e-05,0.00015625,0.0037434839220971687,0.00234375,7.55265625,7.5528125,0.000234375,0.002724311839712921,0.001796875,-6.49125,-6.491015625,True,0.10195381939411163,0.10195381939411163
26,13,25,2.113819122314453e-05,0.0005772651538593792,0.0001935148239135742,0.007979826927185059,0.01743489560514336,0.008000965118408204,0.017716603500045412,0.007979826927185059,0.008000965118408204,2.113819122314453e-05,-0.0496875,0.05403087948108933,0.0515625,7.55265625,7.50296875,-0.003515625,0.03006543969514665,0.021171875,-6.49125,-6.494765625,True,0.24899037182331085,0.24899037182331085
14,13,25,2.0990371704101564e-05,0.0001347786487346846,7.153511047363282e-05,0.007979826927185059,0.01743489560514336,0.00800081729888916,0.017506682688195625,0.007979826927185059,0.00800081729888916,2.0990371704101564e-05,-0.00515625,0.03145867825417972,0.02578125,7.55265625,7.5475,0.0046875,0.019787383034240533,0.0159375,-6.49125,-6.4865625,True,0.9288113117218018,0.9288113117218018
27,10,25,2.0618438720703126e-05,6.405643464951018e-05,2.38037109375e-05,0.007979826927185059,0.01743489560514336,0.008000445365905762,0.017476190845232865,0.007979826927185059,0.008000445365905762,2.0618438720703126e-05,-0.00046875,0.005219779090153145,0.00328125,7.55265625,7.5521875,0.001171875,0.005002440810494413,0.003359375,-6.49125,-6.490078125,True,0.21014602482318878,0.21014602482318878
22,24,25,2.0503997802734375e-05,0.00020141442672597679,6.73675537109375e-05,0.007979826927185059,0.01743489560514336,0.008000330924987793,0.01759301187152985,0.007979826927185059,0.008000330924987793,2.0503997802734375e-05,-0.005,0.020537218500809692,0.013125,7.55265625,7.54765625,-0.003828125,0.015314094304757301,0.011015625,-6.49125,-6.495078125,True,0.2941877245903015,0.2941877245903015
4,30,25,2.002716064453125e-05,5.421033496702509e-05,2.1829605102539063e-05,0.007979826927185059,0.01743489560514336,0.00799985408782959,0.01748156300494347,0.007979826927185059,0.00799985408782959,2.002716064453125e-05,0.0015625,0.0034938562148434213,0.0025,7.55265625,7.55421875,0.00140625,0.002735490843751812,0.00171875,-6.49125,-6.48984375,True,0.06434906274080276,0.06434906274080276
8,31,25,2.0003318786621095e-05,0.00011816730489739101,6.590366363525391e-05,0.007979826927185059,0.01743489560514336,0.00799983024597168,0.017482167289327485,0.007979826927185059,0.00799983024597168,2.0003318786621095e-05,0.006875,0.022677253195658418,0.0165625,7.55265625,7.55953125,0.002734375,0.020191949973937633,0.015390625,-6.49125,-6.488515625,True,0.8553147315979004,0.8553147315979004
23,26,25,1.9917488098144533e-05,0.0001087681859256748,2.7747154235839843e-05,0.007979826927185059,0.01743489560514336,0.007999744415283203,0.01752424837039381,0.007979826927185059,0.007999744415283203,1.9917488098144533e-05,0.0003125,0.005403630145559557,0.0034375,7.55265625,7.55296875,-0.001015625,0.0050967207594687786,0.003671875,-6.49125,-6.492265625,True,0.14182712137699127,0.14182712137699127
23,13,25,1.9702911376953125e-05,0.00011144189635425797,3.813743591308594e-05,0.007979826927185059,0.01743489560514336,0.007999529838562012,0.017524832545219787,0.007979826927185059,0.007999529838562012,1.9702911376953125e-05,-0.0015625,0.007890238233095374,0.0059375,7.55265625,7.55109375,-0.00328125,0.007961853633498295,0.0065625,-6.49125,-6.49453125,True,0.14936384558677673,0.14936384558677673
29,22,25,1.9545555114746095e-05,0.00011430040057496717,4.3864250183105466e-05,0.007979826927185059,0.01743489560514336,0.007999372482299805,0.01751818339185022,0.007979826927185059,0.007999372482299805,1.9545555114746095e-05,0.00421875,0.005837981778834189,0.00484375,7.55265625,7.556875,7.8125e-05,0.00396364090436432,0.002734375,-6.49125,-6.491171875,True,0.6474737524986267,0.6474737524986267
4,16,25,1.9354820251464845e-05,5.473576415235696e-05,2.543926239013672e-05,0.007979826927185059,0.01743489560514336,0.007999181747436523,0.017437905581826268,0.007979826927185059,0.007999181747436523,1.9354820251464845e-05,0.00296875,0.009196211855976352,0.00703125,7.55265625,7.555625,0.003984375,0.00976531249499984,0.006640625,-6.49125,-6.487265625,True,1.0453011989593506,1.0453011989593506
8,25,25,1.9297599792480468e-05,0.0004571900851117799,0.00018595218658447267,0.007979826927185059,0.01743489560514336,0.00799912452697754,0.01743828912751199,0.007979826927185059,0.00799912452697754,1.9297599792480468e-05,0.00484375,0.035256454417950195,0.02421875,7.55265625,7.5575,0.004375,0.03431404396571833,0.0225,-6.49125,-6.486875,True,0.888175368309021,0.888175368309021
6,19,25,1.903533935546875e-05,0.00011255006911660015,4.4689178466796874e-05,0.007979826927185059,0.01743489560514336,0.007998862266540528,0.017506954443114352,0.007979826927185059,0.007998862266540528,1.903533935546875e-05,0.00109375,0.006300576610517485,0.00484375,7.55265625,7.55375,-0.00078125,0.005820181416309117,0.00421875,-6.49125,-6.49203125,True,0.3387715518474579,0.3387715518474579
29,14,25,1.8963813781738283e-05,7.790530496902315e-05,3.222942352294922e-05,0.007979826927185059,0.01743489560514336,0.007998790740966797,0.017468748957945025,0.007979826927185059,0.007998790740966797,1.8963813781738283e-05,-0.00265625,0.008888414158329931,0.00734375,7.55265625,7.55,-0.000859375,0.008397619872990798,0.006484375,-6.49125,-6.492109375,True,0.19521240890026093,0.19521240890026093
8,6,25,1.8930435180664064e-05,8.147497188683177e-05,3.8633346557617186e-05,0.007979826927185059,0.01743489560514336,0.007998757362365723,0.017437711905329667,0.007979826927185059,0.007998757362365723,1.8930435180664064e-05,0.01046875,0.01103306465244358,0.01296875,7.55265625,7.563125,0.008984375,0.008804240366863003,0.009765625,-6.49125,-6.482265625,True,0.4344017803668976,0.4344017803668976
3,24,25,1.8906593322753906e-05,5.044105529750537e-05,2.1567344665527342e-05,0.007979826927185059,0.01743489560514336,0.007998733520507813,0.017468244613394367,0.007979826927185059,0.007998733520507813,1.8906593322753906e-05,0.00078125,0.004555431167847891,0.00296875,7.55265625,7.5534375,0.0003125,0.004837445493878975,0.0034375,-6.49125,-6.4909375,True,0.07844831794500351,0.07844831794500351
27,9,25,1.88446044921875e-05,0.00028815274386142766,9.550094604492188e-05,0.007979826927185059,0.01743489560514336,0.007998671531677246,0.01758787624079969,0.007979826927185059,0.007998671531677246,1.88446044921875e-05,-0.00515625,0.007711851674533166,0.00703125,7.55265625,7.5475,-0.001015625,0.007676949060336404,0.004921875,-6.49125,-6.492265625,True,0.3548012971878052,0.3548012971878052
4,0,25,1.8262863159179686e-05,5.521071138890481e-05,2.2077560424804686e-05,0.007979826927185059,0.01743489560514336,0.007998089790344238,0.017470212420629506,0.007979826927185059,0.007998089790344238,1.8262863159179686e-05,0.000625,0.0043749999999999995,0.003125,7.55265625,7.55328125,0.00046875,0.0035060633862995117,0.00234375,-6.49125,-6.49078125,True,0.1153590977191925,0.1153590977191925
31,1,25,1.80816650390625e-05,0.0009109908869195956,0.0003495597839355469,0.007979826927185059,0.01743489560514336,0.007997908592224122,0.017473962434011094,0.007979826927185059,0.007997908592224122,1.80816650390625e-05,-0.0328125,0.0639671546576835,0.0559375,7.55265625,7.51984375,0.0125,0.05886136801443923,0.04671875,-6.49125,-6.47875,True,0.8346331119537354,0.8346331119537354
4,24,25,1.77001953125e-05,9.554542453696294e-05,4.320144653320312e-05,0.007979826927185059,0.01743489560514336,0.007997527122497558,0.01745731282210694,0.007979826927185059,0.007997527122497558,1.77001953125e-05,0.004375,0.009840029058646118,0.006875,7.55265625,7.55703125,0.003359375,0.008128755141855978,0.005078125,-6.49125,-6.487890625,True,0.3232315480709076,0.3232315480709076
0,10,25,1.7642974853515625e-05,6.041938885105613e-05,2.330780029296875e-05,0.007979826927185059,0.01743489560514336,0.007997469902038574,0.017463273302731445,0.007979826927185059,0.007997469902038574,1.7642974853515625e-05,0.00015625,0.004749588797990832,0.00296875,7.55265625,7.5528125,-0.0003125,0.0034357239730150035,0.0021875,-6.49125,-6.4915625,True,0.17034325003623962,0.17034325003623962
28,9,25,1.751422882080078e-05,0.00012280062203576594,5.4411888122558593e-05,0.007979826927185059,0.01743489560514336,0.007997341156005859,0.01750393685062453,0.007979826927185059,0.007997341156005859,1.751422882080078e-05,0.00296875,0.009262343959549332,0.00734375,7.55265625,7.555625,0.000703125,0.008430263100135131,0.006484375,-6.49125,-6.490546875,True,0.4200236201286316,0.4200236201286316
1,30,25,1.73187255859375e-05,5.767711097160641e-05,2.300262451171875e-05,0.007979826927185059,0.01743489560514336,0.007997145652770996,0.01745166557374838,0.007979826927185059,0.007997145652770996,1.73187255859375e-05,0.000625,0.003934274472504429,0.0025,7.55265625,7.55328125,7.8125e-05,0.003243834295629171,0.002265625,-6.49125,-6.491171875,True,0.05686933919787407,0.05686933919787407
20,3,25,1.7209053039550783e-05,0.00015354595148442981,7.181644439697266e-05,0.007979826927185059,0.01743489560514336,0.00799703598022461,0.01738521905907354,0.007979826927185059,0.00799703598022461,1.7209053039550783e-05,0.005,0.029677629938221144,0.0140625,7.55265625,7.55765625,0.006796875,0.02447645153382124,0.013203125,-6.49125,-6.484453125,True,0.2652871906757355,0.2652871906757355
4,27,25,1.713752746582031e-05,0.00010780041823798605,4.443168640136719e-05,0.007979826927185059,0.01743489560514336,0.007996964454650878,0.01750616145201743,0.007979826927185059,0.007996964454650878,1.713752746582031e-05,0.000625,0.005916905071487965,0.0046875,7.55265625,7.55328125,-0.000390625,0.005063078670631141,0.003984375,-6.49125,-6.491640625,True,0.22260123491287231,0.22260123491287231
3,5,25,1.6846656799316405e-05,5.532281806865458e-05,1.895427703857422e-05,0.007979826927185059,0.01743489560514336,0.007996673583984376,0.017466617499707078,0.007979826927185059,0.007996673583984376,1.6846656799316405e-05,0.0003125,0.003651037951733726,0.0021875,7.55265625,7.55296875,-0.000546875,0.003198357732884175,0.001953125,-6.49125,-6.491796875,True,0.13665036857128143,0.13665036857128143
19,21,25,1.6689300537109375e-05,0.00010506577940465298,4.860877990722656e-05,0.007979826927185059,0.01743489560514336,0.007996516227722168,0.017492187038623194,0.007979826927185059,0.007996516227722168,1.6689300537109375e-05,-0.00078125,0.010597390598633231,0.00765625,7.55265625,7.551875,0.000625,0.01069371164516792,0.0078125,-6.49125,-6.490625,True,0.22184090316295624,0.22184090316295624
27,1,25,1.654624938964844e-05,0.00014718280068272565,5.759239196777344e-05,0.007979826927185059,0.01743489560514336,0.007996373176574707,0.017406335521511284,0.007979826927185059,0.007996373176574707,1.654624938964844e-05,0.00140625,0.007234898064243891,0.00546875,7.55265625,7.5540625,0.0003125,0.007045991491177803,0.00453125,-6.49125,-6.4909375,True,0.2074245810508728,0.2074245810508728
30,0,25,1.639842987060547e-05,0.00020285156297104515,0.00010375499725341797,0.007979826927185059,0.01743489560514336,0.007996225357055664,0.0173413250154347,0.007979826927185059,0.007996225357055664,1.639842987060547e-05,0.025,0.019733329594242326,0.0271875,7.55265625,7.57765625,0.00953125,0.02111052573658458,0.01953125,-6.49125,-6.48171875,True,0.3204461634159088,0.3204461634159088
