layer,head,n_qid,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
0,0,9,-4.389021131727428e-06,0.0006385256499704898,0.0003441535101996528,0.17718495713339916,0.2018669082148713,0.17718056811226737,0.20191552497769616,0.17718495713339916,0.17718056811226737,-4.389021131727428e-06,-0.0004947916666666667,0.004987462140303443,0.0025781249999999997,14.728003472222222,14.727508680555555,-0.0004731580946180554,0.003993325892441319,0.0026302761501736105,-3.007904798719618,-3.0083779568142357,1.0,0.1680617713265949,0.1680617713265949
0,1,9,-7.021480136447482e-05,0.0006527821105337919,0.0003200801213582357,0.17718495713339916,0.2018669082148713,0.17711474233203464,0.20180142542641763,0.17718495713339916,0.17711474233203464,-7.021480136447482e-05,-0.0004774305555555556,0.0049337602085285145,0.0024045138888888883,14.728003472222222,14.727526041666668,-0.00019972059461805558,0.0038303302205611187,0.0024523247612847224,-3.007904798719618,-3.008104519314236,1.0,0.15566552678743997,0.15566552678743997
0,2,9,-2.4338033464219836e-05,0.0007525930078816782,0.0003356178601582845,0.17718495713339916,0.2018669082148713,0.17716061909993494,0.201868629353838,0.17718495713339916,0.17716061909993494,-2.4338033464219836e-05,-0.0004774305555555556,0.004945511907282502,0.002352430555555555,14.728003472222222,14.727526041666668,-7.337782118055555e-05,0.003888717543913315,0.0024887424045138885,-3.007904798719618,-3.0079781765407985,1.0,0.2617299093140496,0.2617299093140496
0,3,9,-6.6375732421875e-05,0.0007680203200550223,0.00039421134524875216,0.17718495713339916,0.2018669082148713,0.17711858140097728,0.20191889992668616,0.17718495713339916,0.17711858140097728,-6.6375732421875e-05,-0.0006163194444444444,0.005701115266995408,0.0031336805555555554,14.728003472222222,14.727387152777778,-0.0003084309895833333,0.004382245722959344,0.002836371527777778,-3.007904798719618,-3.0082132297092015,1.0,0.11849759850237104,0.11849759850237104
0,4,9,-2.3256142934163412e-05,0.0007308908671720661,0.0003656257523430718,0.17718495713339916,0.2018669082148713,0.177161700990465,0.20182851176277378,0.17718495713339916,0.177161700990465,-2.3256142934163412e-05,-0.00019097222222222226,0.005081301388653619,0.0026215277777777777,14.728003472222222,14.727812500000002,0.00018107096354166667,0.0042054788936990335,0.0028156195746527777,-3.007904798719618,-3.007723727756076,1.0,0.04659271488587061,0.04659271488587061
0,5,9,-5.160596635606554e-05,0.0006964971868293057,0.0003510385089450412,0.17718495713339916,0.2018669082148713,0.17713335116704307,0.2018283064841452,0.17718495713339916,0.17713335116704307,-5.160596635606554e-05,-0.0006944444444444445,0.0050950055342050115,0.0026562500000000006,14.728003472222222,14.727309027777778,-0.00023308648003472226,0.003956461747806157,0.002644110785590278,-3.007904798719618,-3.0081378851996528,1.0,0.04697846704059177,0.04697846704059177
0,6,9,-3.776841693454319e-05,0.0007278397071431927,0.0003572392463684082,0.17718495713339916,0.2018669082148713,0.17714718871646457,0.20190090455375198,0.17718495713339916,0.17714718871646457,-3.776841693454319e-05,-0.0007552083333333334,0.004982138327934314,0.0024739583333333332,14.728003472222222,14.727248263888889,-0.00026021321614583335,0.004037135740934249,0.002665947808159723,-3.007904798719618,-3.0081650119357644,1.0,0.052377332001924515,0.052377332001924515
0,7,9,-3.724998897976345e-05,0.000760606720581303,0.0003719986809624566,0.17718495713339916,0.2018669082148713,0.17714770714441935,0.201936115939698,0.17718495713339916,0.17714770714441935,-3.724998897976345e-05,-0.0002864583333333333,0.0056046218141413045,0.0030121527777777772,14.728003472222222,14.72771701388889,-2.251519097222219e-05,0.004497932474175596,0.003086751302083333,-3.007904798719618,-3.0079273139105904,1.0,0.05911943813165029,0.05911943813165029
0,8,9,-6.334490246242949e-05,0.0006932719172833833,0.00033615509668986004,0.17718495713339916,0.2018669082148713,0.17712161223093667,0.20185786624886576,0.17718495713339916,0.17712161223093667,-6.334490246242949e-05,-0.0006163194444444444,0.005212256970699422,0.002682291666666667,14.728003472222222,14.727387152777778,-0.00014702690972222227,0.0038937569078224413,0.0026353624131944444,-3.007904798719618,-3.00805182562934,1.0,0.07058010912603802,0.07058010912603802
0,9,9,-4.052109188503689e-05,0.000644724681476625,0.0003224219216240777,0.17718495713339916,0.2018669082148713,0.1771444360415141,0.20182693404838778,0.17718495713339916,0.1771444360415141,-4.052109188503689e-05,-0.00030381944444444445,0.0043603921477176144,0.0018836805555555555,14.728003472222222,14.72769965277778,-5.5474175347222234e-05,0.003518511572029864,0.0023314073350694446,-3.007904798719618,-3.0079602728949655,1.0,0.27805761165089077,0.27805761165089077
0,10,9,-5.716244379679362e-05,0.000663952542856106,0.0003320935037400988,0.17718495713339916,0.2018669082148713,0.17712779468960235,0.20186585050381523,0.17718495713339916,0.17712779468960235,-5.716244379679362e-05,-0.000798611111111111,0.004817048488700706,0.002378472222222222,14.728003472222222,14.727204861111112,-0.0005021837022569444,0.0038407574845042832,0.0024452718098958333,-3.007904798719618,-3.008406982421875,1.0,0.16706882582770455,0.16706882582770455
0,11,9,-2.459870444403754e-05,0.0007822657600969362,0.00038988987604777017,0.17718495713339916,0.2018669082148713,0.17716035842895506,0.20188396430087094,0.17718495713339916,0.17716035842895506,-2.459870444403754e-05,-0.000859375,0.0054974343013044,0.0029947916666666664,14.728003472222222,14.727144097222224,-0.00031338161892361115,0.004189219286182839,0.0029932318793402775,-3.007904798719618,-3.0082181803385417,1.0,0.10724131100707585,0.10724131100707585
0,12,9,-5.588134129842122e-05,0.0007520323364585958,0.00037372615602281365,0.17718495713339916,0.2018669082148713,0.17712907579210072,0.20192161664918684,0.17718495713339916,0.17712907579210072,-5.588134129842122e-05,-0.0006770833333333334,0.005193321774065558,0.002517361111111111,14.728003472222222,14.72732638888889,-0.00034057617187499995,0.003951849623100206,0.002628987630208333,-3.007904798719618,-3.0082453748914926,1.0,0.0896770449148284,0.0896770449148284
0,13,9,-8.861223856608039e-07,0.0006356614276158008,0.00031900644302368164,0.17718495713339916,0.2018669082148713,0.17718407101101347,0.20188713964984864,0.17718495713339916,0.17718407101101347,-8.861223856608039e-07,-0.00046006944444444437,0.004846707464705391,0.0023871527777777784,14.728003472222222,14.727543402777776,-0.00012457953559027782,0.003836367772506583,0.0025437418619791673,-3.007904798719618,-3.0080293782552086,1.0,0.07576436052719752,0.07576436052719752
0,14,9,-5.1624245113796656e-05,0.0006574415216030915,0.0003201662169562446,0.17718495713339916,0.2018669082148713,0.1771333328882853,0.2018729467494321,0.17718495713339916,0.1771333328882853,-5.1624245113796656e-05,-0.0005815972222222223,0.005015961460637821,0.0024739583333333337,14.728003472222222,14.727421874999997,-0.0003298611111111112,0.0040268492698242704,0.0025878906250000003,-3.007904798719618,-3.0082346598307295,1.0,0.18004851043224335,0.18004851043224335
0,15,9,-9.189844131469728e-05,0.0007129876040750781,0.0003461925188700358,0.17718495713339916,0.2018669082148713,0.1770930586920844,0.20182876388146545,0.17718495713339916,0.1770930586920844,-9.189844131469728e-05,-0.0006510416666666666,0.005133260399718874,0.0025781249999999997,14.728003472222222,14.727352430555555,-0.000281100802951389,0.004201272787416453,0.0026766628689236117,-3.007904798719618,-3.00818589952257,1.0,0.0936558089322514,0.0936558089322514
