q_id,layer,head,n_trials,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
Q1,0,10,25,-5.462646484375e-05,0.0008310891893982121,0.00053375244140625,0.09955905914306641,0.16713882534193208,0.09950443267822266,0.1671422142758581,0.09955905914306641,0.09950443267822266,-5.462646484375e-05,-0.00125,0.020213702035995287,0.015625,12.716875,12.715625,-4.8828125e-05,0.01413555243962674,0.010126953125,-3.375078125,-3.375126953125,True,0.17277467250823975,0.17277467250823975
Q1,0,11,25,-0.0001300048828125,0.0014929093167917865,0.0007757568359375,0.09955905914306641,0.16713882534193208,0.0994290542602539,0.1666680866655433,0.09955905914306641,0.0994290542602539,-0.0001300048828125,-0.003125,0.016086922095292187,0.013125,12.716875,12.71375,-0.001064453125,0.010258760011932332,0.007783203125,-3.375078125,-3.376142578125,True,0.10687331855297089,0.10687331855297089
Q1,0,12,25,-0.00024059295654296875,0.0007792827827809537,0.0004719161987304687,0.09955905914306641,0.16713882534193208,0.09931846618652344,0.16680441912426397,0.09955905914306641,0.09931846618652344,-0.00024059295654296875,-0.0028125,0.01606870016522805,0.0128125,12.716875,12.7140625,-0.0030859375,0.010618715110393683,0.0086328125,-3.375078125,-3.3781640625,True,0.0902874693274498,0.0902874693274498
Q1,0,13,25,-5.7830810546875e-05,0.0008092221384517057,0.000469818115234375,0.09955905914306641,0.16713882534193208,0.09950122833251954,0.16697208425226928,0.09955905914306641,0.09950122833251954,-5.7830810546875e-05,-0.0009375,0.01420414772170439,0.0109375,12.716875,12.7159375,-0.000107421875,0.009838129285682154,0.007998046875,-3.375078125,-3.375185546875,True,0.07645276188850403,0.07645276188850403
Q1,0,14,25,-0.0002538299560546875,0.0010805644178824697,0.0006714630126953125,0.09955905914306641,0.16713882534193208,0.09930522918701172,0.1665303690249458,0.09955905914306641,0.09930522918701172,-0.0002538299560546875,-0.0015625,0.016682934768798924,0.0121875,12.716875,12.7153125,0.001181640625,0.01000051497087111,0.007958984375,-3.375078125,-3.373896484375,True,0.18116194009780884,0.18116194009780884
Q1,0,15,25,-0.00010715484619140625,0.0008998389301942651,0.0005739974975585937,0.09955905914306641,0.16713882534193208,0.099451904296875,0.16704569554860882,0.09955905914306641,0.099451904296875,-0.00010715484619140625,0.0003125,0.019946216746541186,0.0146875,12.716875,12.7171875,-0.00025390625,0.012984330343635603,0.00888671875,-3.375078125,-3.37533203125,True,0.09468039125204086,0.09468039125204086
Q1,0,16,25,-0.00036289215087890623,0.0010875965196840414,0.0006610488891601562,0.09955905914306641,0.16713882534193208,0.0991961669921875,0.16631668519595902,0.09955905914306641,0.0991961669921875,-0.00036289215087890623,-0.0034375,0.019018905068378673,0.0159375,12.716875,12.7134375,-0.0012109375,0.01184189850922285,0.0090234375,-3.375078125,-3.3762890625,True,0.03961985185742378,0.03961985185742378
Q1,0,17,25,-0.00026576995849609376,0.0009822229429020148,0.0006015396118164062,0.09955905914306641,0.16713882534193208,0.09929328918457031,0.16666284989072683,0.09955905914306641,0.09929328918457031,-0.00026576995849609376,-0.0053125,0.019605483926697653,0.0146875,12.716875,12.7115625,-0.001923828125,0.0153386107498798,0.010517578125,-3.375078125,-3.377001953125,True,0.054756950587034225,0.054756950587034225
Q1,0,18,25,-7.938385009765625e-05,0.0012731721506885087,0.0007519912719726562,0.09955905914306641,0.16713882534193208,0.09947967529296875,0.16664358333864757,0.09955905914306641,0.09947967529296875,-7.938385009765625e-05,-0.0009375,0.01852995885046699,0.0159375,12.716875,12.7159375,-0.00052734375,0.012170586220281769,0.00974609375,-3.375078125,-3.37560546875,True,0.03826494514942169,0.03826494514942169
Q1,0,19,25,-0.000375823974609375,0.0014252138315142243,0.000829925537109375,0.09955905914306641,0.16713882534193208,0.09918323516845703,0.16612374116871095,0.09955905914306641,0.09918323516845703,-0.000375823974609375,-0.001875,0.022347573973476403,0.01625,12.716875,12.715,-0.0002734375,0.014178046349586236,0.0105078125,-3.375078125,-3.3753515625,True,0.036404743790626526,0.036404743790626526
Q1,0,20,25,-0.0003437042236328125,0.001489538416457596,0.0007611846923828125,0.09955905914306641,0.16713882534193208,0.09921535491943359,0.1661893836590752,0.09955905914306641,0.09921535491943359,-0.0003437042236328125,-0.005,0.01651821910800314,0.013125,12.716875,12.711875,-0.002109375,0.010971209215060344,0.008671875,-3.375078125,-3.3771875,True,0.07814274728298187,0.07814274728298187
Q1,0,21,25,-0.00017757415771484374,0.0011846388657837565,0.0005817031860351563,0.09955905914306641,0.16713882534193208,0.09938148498535156,0.16640938772045305,0.09955905914306641,0.09938148498535156,-0.00017757415771484374,-0.0003125,0.01630998543837486,0.0128125,12.716875,12.7165625,0.000283203125,0.01100393121003559,0.007919921875,-3.375078125,-3.374794921875,True,0.08238538354635239,0.08238538354635239
Q1,0,22,25,0.00014007568359375,0.0009302635101438996,0.00060272216796875,0.09955905914306641,0.16713882534193208,0.09969913482666015,0.16722420216986608,0.09955905914306641,0.09969913482666015,0.00014007568359375,0.0009375,0.020766559657295187,0.0171875,12.716875,12.7178125,0.002001953125,0.015183270151877126,0.011435546875,-3.375078125,-3.373076171875,True,0.0544271394610405,0.0544271394610405
Q1,0,23,25,-0.00011463165283203125,0.0009942778462660052,0.0005656814575195312,0.09955905914306641,0.16713882534193208,0.09944442749023437,0.16677538289294364,0.09955905914306641,0.09944442749023437,-0.00011463165283203125,-0.00125,0.01426589026314166,0.011875,12.716875,12.715625,-0.000439453125,0.010498841721363094,0.008251953125,-3.375078125,-3.375517578125,True,0.13556091487407684,0.13556091487407684
Q1,0,24,25,2.0294189453125e-05,0.0011263946309590387,0.000644073486328125,0.09955905914306641,0.16713882534193208,0.09957935333251954,0.16677301853734783,0.09955905914306641,0.09957935333251954,2.0294189453125e-05,0.0009375,0.01744410717119108,0.0146875,12.716875,12.7178125,0.001318359375,0.01064497920502387,0.008916015625,-3.375078125,-3.373759765625,True,0.08117935061454773,0.08117935061454773
Q1,0,25,25,-0.00035190582275390625,0.0009967541901055854,0.0006357192993164063,0.09955905914306641,0.16713882534193208,0.0992071533203125,0.1666036940060401,0.09955905914306641,0.0992071533203125,-0.00035190582275390625,-0.0059375,0.02145580486721484,0.0171875,12.716875,12.7109375,-0.003681640625,0.014123052142035042,0.010322265625,-3.375078125,-3.378759765625,True,0.07661600410938263,0.07661600410938263
Q1,0,26,25,-0.00031951904296875,0.0011879652195897715,0.0006048583984375,0.09955905914306641,0.16713882534193208,0.09923954010009765,0.16612943159085217,0.09955905914306641,0.09923954010009765,-0.00031951904296875,-0.0003125,0.01405902734900249,0.0115625,12.716875,12.7165625,-0.00056640625,0.008984035319665656,0.00775390625,-3.375078125,-3.37564453125,True,0.07999656349420547,0.07999656349420547
Q1,0,27,25,-9.555816650390625e-05,0.0017367261355601693,0.0008310317993164062,0.09955905914306641,0.16713882534193208,0.0994635009765625,0.16621612593078464,0.09955905914306641,0.0994635009765625,-9.555816650390625e-05,0.0028125,0.018205639579536886,0.0146875,12.716875,12.7196875,0.0029296875,0.014448505385033018,0.0107421875,-3.375078125,-3.3721484375,True,0.07340958714485168,0.07340958714485168
Q1,0,28,25,-0.00036273956298828126,0.0007537273663566218,0.0005311965942382812,0.09955905914306641,0.16713882534193208,0.09919631958007813,0.16671724894648607,0.09955905914306641,0.09919631958007813,-0.00036273956298828126,-0.004375,0.014162836492030826,0.011875,12.716875,12.7125,-0.003955078125,0.009887424041417698,0.008408203125,-3.375078125,-3.379033203125,True,0.08388562500476837,0.08388562500476837
Q1,0,29,25,-0.0002490997314453125,0.0016328918475396574,0.0009003448486328125,0.09955905914306641,0.16713882534193208,0.09930995941162109,0.16628236603377894,0.09955905914306641,0.09930995941162109,-0.0002490997314453125,0.0,0.021079277442550066,0.018125,12.716875,12.716875,-0.0001171875,0.013816395758230396,0.0112890625,-3.375078125,-3.3751953125,True,0.07403454929590225,0.07403454929590225
Q1,0,30,25,-0.000286407470703125,0.000927797064419914,0.000590362548828125,0.09955905914306641,0.16713882534193208,0.09927265167236328,0.1666758851716094,0.09955905914306641,0.09927265167236328,-0.000286407470703125,-0.0028125,0.018205639579536886,0.0146875,12.716875,12.7140625,-0.0014453125,0.012228871087959734,0.0091015625,-3.375078125,-3.3765234375,True,0.07320589572191238,0.07320589572191238
Q1,0,31,25,0.0,0.0,0.0,0.09955905914306641,0.16713882534193208,0.09955905914306641,0.16713882534193208,0.09955905914306641,0.09955905914306641,0.0,0.0,0.0,0.0,12.716875,12.716875,0.0,0.0,0.0,-3.375078125,-3.375078125,False,0.07436557114124298,0.07436557114124298
Q1,1,0,25,0.00017047882080078124,0.00098027229786898,0.0005665206909179687,0.09843303680419922,0.1650046802867531,0.098603515625,0.16518325394511404,0.09843303680419922,0.098603515625,0.00017047882080078124,0.000625,0.018344575151798964,0.013125,12.7009375,12.7015625,-0.000478515625,0.01626357465238294,0.011376953125,-3.37951171875,-3.379990234375,True,0.07977471500635147,0.07977471500635147
Q1,1,1,25,0.000299835205078125,0.001021821189879528,0.000561370849609375,0.09843303680419922,0.1650046802867531,0.09873287200927734,0.16565406920723746,0.09843303680419922,0.09873287200927734,0.000299835205078125,0.0021875,0.014238482187368147,0.0121875,12.7009375,12.703125,0.0015625,0.01089906752211227,0.0084375,-3.37951171875,-3.37794921875,True,0.052096106112003326,0.052096106112003326
Q1,1,2,25,0.00034465789794921873,0.0014187324292690294,0.0007124710083007813,0.09843303680419922,0.1650046802867531,0.09877769470214844,0.16569272529671605,0.09843303680419922,0.09877769470214844,0.00034465789794921873,-0.003125,0.020009763241977653,0.015,12.7009375,12.6978125,-0.001494140625,0.014203583729871991,0.009912109375,-3.37951171875,-3.381005859375,True,0.07221426069736481,0.07221426069736481
Q1,1,3,25,0.0002806854248046875,0.001512761926938916,0.0007239532470703125,0.09843303680419922,0.1650046802867531,0.0987137222290039,0.1661205034089371,0.09843303680419922,0.0987137222290039,0.0002806854248046875,-0.000625,0.018608843663699255,0.01375,12.7009375,12.7003125,-0.000947265625,0.010265599731228413,0.008115234375,-3.37951171875,-3.380458984375,True,0.059170160442590714,0.059170160442590714
Q1,1,4,25,0.0005832290649414062,0.0011676170210630657,0.0007223129272460937,0.09843303680419922,0.1650046802867531,0.09901626586914063,0.1656498797216877,0.09843303680419922,0.09901626586914063,0.0005832290649414062,0.0040625,0.015799030824705674,0.0146875,12.7009375,12.705,0.00458984375,0.010494298931257568,0.00927734375,-3.37951171875,-3.374921875,True,0.036997292190790176,0.036997292190790176
Q1,1,5,25,0.000342864990234375,0.0012216703969539673,0.000682220458984375,0.09843303680419922,0.1650046802867531,0.09877590179443359,0.16594232435409215,0.09843303680419922,0.09877590179443359,0.000342864990234375,-0.0021875,0.015706039841411328,0.0128125,12.7009375,12.69875,0.0005078125,0.010825740403013435,0.0080859375,-3.37951171875,-3.37900390625,True,0.07602904736995697,0.07602904736995697
Q1,1,6,25,0.00036205291748046874,0.0012621131821500876,0.0006554031372070313,0.09843303680419922,0.1650046802867531,0.09879508972167969,0.16588089714814433,0.09843303680419922,0.09879508972167969,0.00036205291748046874,0.000625,0.020242668425877058,0.015,12.7009375,12.7015625,-0.000712890625,0.014288868147256713,0.009990234375,-3.37951171875,-3.380224609375,True,0.15707476437091827,0.15707476437091827
Q1,1,7,25,0.0004512405395507813,0.001129801011153553,0.0006168746948242188,0.09843303680419922,0.1650046802867531,0.09888427734375,0.16589818708676202,0.09843303680419922,0.09888427734375,0.0004512405395507813,0.0009375,0.019680058117292235,0.0153125,12.7009375,12.701875,0.00115234375,0.01162632825913076,0.00912109375,-3.37951171875,-3.378359375,True,0.034722525626420975,0.034722525626420975
Q1,1,8,25,0.00018646240234375,0.00143946005626754,0.000653076171875,0.09843303680419922,0.1650046802867531,0.09861949920654296,0.16571192403625296,0.09843303680419922,0.09861949920654296,0.00018646240234375,-0.000625,0.015922174003571245,0.0125,12.7009375,12.7003125,-0.00123046875,0.010574977028824047,0.00861328125,-3.37951171875,-3.3807421875,True,0.19472934305667877,0.19472934305667877
Q1,1,9,25,0.0006328201293945312,0.0016993927455477486,0.0008988571166992187,0.09843303680419922,0.1650046802867531,0.09906585693359375,0.16642875036597396,0.09843303680419922,0.09906585693359375,0.0006328201293945312,0.0046875,0.01808724516060973,0.0121875,12.7009375,12.705625,0.00322265625,0.012371162204775871,0.01001953125,-3.37951171875,-3.3762890625,True,0.08221252262592316,0.08221252262592316
Q1,1,10,25,0.0007590866088867188,0.0013208601906507611,0.0008647537231445312,0.09843303680419922,0.1650046802867531,0.09919212341308593,0.16606187296804525,0.09843303680419922,0.09919212341308593,0.0007590866088867188,0.0053125,0.01997557101812111,0.0159375,12.7009375,12.70625,0.003544921875,0.014332717409133488,0.010888671875,-3.37951171875,-3.375966796875,True,0.17653335630893707,0.17653335630893707
Q1,1,11,25,0.0005960845947265625,0.0012174155692955767,0.0007521820068359375,0.09843303680419922,0.1650046802867531,0.09902912139892578,0.16598502084291797,0.09843303680419922,0.09902912139892578,0.0005960845947265625,0.0040625,0.012716868718359878,0.0096875,12.7009375,12.705,0.002734375,0.009063636445446959,0.006953125,-3.37951171875,-3.37677734375,True,0.21959097683429718,0.21959097683429718
Q1,1,12,25,0.0003641510009765625,0.0011198695889426435,0.0006237030029296875,0.09843303680419922,0.1650046802867531,0.09879718780517578,0.16594036620834018,0.09843303680419922,0.09879718780517578,0.0003641510009765625,0.005,0.01606870016522805,0.01375,12.7009375,12.7059375,0.002109375,0.011925039768752477,0.010078125,-3.37951171875,-3.37740234375,True,0.07826860249042511,0.07826860249042511
Q1,1,13,25,0.0005530166625976562,0.0016696875530500294,0.0008132553100585937,0.09843303680419922,0.1650046802867531,0.09898605346679687,0.16647593601351293,0.09843303680419922,0.09898605346679687,0.0005530166625976562,0.0015625,0.01887975933374152,0.0128125,12.7009375,12.7025,0.00029296875,0.01203353265683544,0.00849609375,-3.37951171875,-3.37921875,True,0.07483220845460892,0.07483220845460892
Q1,1,14,25,0.00043304443359375,0.0012920636404553543,0.00058624267578125,0.09843303680419922,0.1650046802867531,0.09886608123779297,0.16609168260476045,0.09843303680419922,0.09886608123779297,0.00043304443359375,0.004375,0.017826200871189576,0.01375,12.7009375,12.7053125,0.00314453125,0.010893886258470849,0.00853515625,-3.37951171875,-3.3763671875,True,0.07733733206987381,0.07733733206987381
Q1,1,15,25,8.04901123046875e-05,0.0008383451442774455,0.0005100250244140625,0.09843303680419922,0.1650046802867531,0.0985135269165039,0.16505797593672072,0.09843303680419922,0.0985135269165039,8.04901123046875e-05,0.000625,0.014135228597373302,0.010625,12.7009375,12.7015625,-0.000615234375,0.01251736769526863,0.009658203125,-3.37951171875,-3.380126953125,True,0.07788727432489395,0.07788727432489395
Q1,1,16,25,0.0002085113525390625,0.0011232366505205978,0.0006233978271484375,0.09843303680419922,0.1650046802867531,0.09864154815673828,0.16572068558554856,0.09843303680419922,0.09864154815673828,0.0002085113525390625,-0.0015625,0.017258376589355095,0.0134375,12.7009375,12.699375,-0.001494140625,0.012908796968911174,0.008662109375,-3.37951171875,-3.381005859375,True,0.38914501667022705,0.38914501667022705
Q1,1,17,25,0.0002806854248046875,0.0007332704873100914,0.0004862213134765625,0.09843303680419922,0.1650046802867531,0.0987137222290039,0.16526374363108018,0.09843303680419922,0.0987137222290039,0.0002806854248046875,0.0025,0.015423703349066334,0.0125,12.7009375,12.7034375,0.0023828125,0.013846760923982817,0.0097265625,-3.37951171875,-3.37712890625,True,0.13130879402160645,0.13130879402160645
Q1,1,18,25,0.0005318832397460938,0.0010079291954419273,0.0005948257446289063,0.09843303680419922,0.1650046802867531,0.09896492004394532,0.16556883887212984,0.09843303680419922,0.09896492004394532,0.0005318832397460938,0.004375,0.015637495003996006,0.011875,12.7009375,12.7053125,0.0023828125,0.013060639025256263,0.0087890625,-3.37951171875,-3.37712890625,True,0.07578691095113754,0.07578691095113754
Q1,1,19,25,0.0004884719848632813,0.0011495379915492795,0.0005848312377929688,0.09843303680419922,0.1650046802867531,0.0989215087890625,0.16571862800085232,0.09843303680419922,0.0989215087890625,0.0004884719848632813,0.0040625,0.013095204274848102,0.0109375,12.7009375,12.705,0.001357421875,0.012392743577746982,0.008857421875,-3.37951171875,-3.378154296875,True,0.0744735524058342,0.0744735524058342
Q1,1,20,25,0.0003903961181640625,0.0010756603126759743,0.0007183074951171875,0.09843303680419922,0.1650046802867531,0.09882343292236329,0.16562806228075505,0.09843303680419922,0.09882343292236329,0.0003903961181640625,0.001875,0.019299247070805638,0.01625,12.7009375,12.7028125,0.00177734375,0.013102601330311998,0.01037109375,-3.37951171875,-3.377734375,True,0.22909708321094513,0.22909708321094513
Q1,1,21,25,0.0003285980224609375,0.001539016956536551,0.0007334136962890625,0.09843303680419922,0.1650046802867531,0.09876163482666016,0.16587562471200062,0.09843303680419922,0.09876163482666016,0.0003285980224609375,0.0003125,0.018812396179115513,0.0134375,12.7009375,12.70125,0.000595703125,0.013420200301152247,0.009658203125,-3.37951171875,-3.378916015625,True,0.15040884912014008,0.15040884912014008
Q1,1,22,25,0.00038791656494140624,0.0014752141433944763,0.0007839584350585937,0.09843303680419922,0.1650046802867531,0.09882095336914062,0.16592529151444682,0.09843303680419922,0.09882095336914062,0.00038791656494140624,0.0034375,0.014836346838086524,0.0121875,12.7009375,12.704375,0.000908203125,0.009525745240541304,0.007470703125,-3.37951171875,-3.378603515625,True,0.2966766059398651,0.2966766059398651
Q1,1,23,25,0.00025707244873046875,0.0006853845504666352,0.00044818878173828123,0.09843303680419922,0.1650046802867531,0.09869010925292969,0.16532965147648504,0.09843303680419922,0.09869010925292969,0.00025707244873046875,0.0,0.013621559198564604,0.010625,12.7009375,12.7009375,0.00275390625,0.010840178063538382,0.00884765625,-3.37951171875,-3.3767578125,True,0.7391478419303894,0.7391478419303894
Q1,1,24,25,0.0005210113525390625,0.0013227182843272406,0.0006575775146484375,0.09843303680419922,0.1650046802867531,0.09895404815673828,0.16617214038323386,0.09843303680419922,0.09895404815673828,0.0005210113525390625,0.0046875,0.02013140426050801,0.0159375,12.7009375,12.705625,0.00220703125,0.011479590840242304,0.00916015625,-3.37951171875,-3.3773046875,True,0.04753547161817551,0.04753547161817551
Q1,1,25,25,0.0006573486328125,0.001446442146493541,0.00083587646484375,0.09843303680419922,0.1650046802867531,0.09909038543701172,0.1662965807078446,0.09843303680419922,0.09909038543701172,0.0006573486328125,0.006875,0.020170174453881157,0.016875,12.7009375,12.7078125,0.003828125,0.013480581375398837,0.010859375,-3.37951171875,-3.37568359375,True,0.05447498336434364,0.05447498336434364
Q1,1,26,25,0.0005509185791015625,0.0014156897844112618,0.0007262420654296875,0.09843303680419922,0.1650046802867531,0.09898395538330078,0.16578723308510154,0.09843303680419922,0.09898395538330078,0.0005509185791015625,0.0040625,0.017555714881485173,0.0146875,12.7009375,12.705,0.00189453125,0.012335897917922565,0.01001953125,-3.37951171875,-3.3776171875,True,0.38496556878089905,0.38496556878089905
Q1,1,27,25,0.0004819488525390625,0.00186500176507207,0.0009261322021484375,0.09843303680419922,0.1650046802867531,0.09891498565673829,0.16649830586514608,0.09843303680419922,0.09891498565673829,0.0004819488525390625,0.0028125,0.01847189588266456,0.0134375,12.7009375,12.70375,0.000751953125,0.011826071073321434,0.010126953125,-3.37951171875,-3.378759765625,True,0.044379036873579025,0.044379036873579025
Q1,1,28,25,0.0005152130126953125,0.001040229869407325,0.0007172393798828125,0.09843303680419922,0.1650046802867531,0.09894824981689453,0.16562340152848856,0.09843303680419922,0.09894824981689453,0.0005152130126953125,0.0015625,0.014657549249448218,0.0115625,12.7009375,12.7025,0.003486328125,0.011474821307883255,0.009111328125,-3.37951171875,-3.376025390625,True,0.11748969554901123,0.11748969554901123
Q1,1,29,25,0.0006176376342773437,0.0013984475932942466,0.0008243179321289063,0.09843303680419922,0.1650046802867531,0.09905067443847657,0.1654180073709649,0.09843303680419922,0.09905067443847657,0.0006176376342773437,0.0034375,0.01609905859048907,0.0134375,12.7009375,12.704375,0.005791015625,0.013134587736945962,0.011318359375,-3.37951171875,-3.373720703125,True,0.07687172293663025,0.07687172293663025
Q1,1,30,25,0.00029651641845703127,0.0012235281536846678,0.0006748580932617187,0.09843303680419922,0.1650046802867531,0.09872955322265625,0.1659257873405823,0.09843303680419922,0.09872955322265625,0.00029651641845703127,0.0025,0.018184170657470196,0.01625,12.7009375,12.7034375,0.001484375,0.012222630657731276,0.009609375,-3.37951171875,-3.37802734375,True,0.056092385202646255,0.056092385202646255
Q1,1,31,25,0.000519561767578125,0.001461459064200235,0.000740814208984375,0.09843303680419922,0.1650046802867531,0.09895259857177735,0.16602679893345984,0.09843303680419922,0.09895259857177735,0.000519561767578125,0.00375,0.0202667754588637,0.01625,12.7009375,12.7046875,0.003212890625,0.014269125434792005,0.010400390625,-3.37951171875,-3.376298828125,True,0.09033595025539398,0.09033595025539398
Q1,2,0,25,2.25067138671875e-06,0.0011272380357556914,0.0006675338745117188,0.09914630889892578,0.16612127775869248,0.0991485595703125,0.16598105124237503,0.09914630889892578,0.0991485595703125,2.25067138671875e-06,0.00375,0.016256008504549942,0.013125,12.7046875,12.7084375,0.002333984375,0.014521270935090789,0.010791015625,-3.375947265625,-3.37361328125,True,0.061251550912857056,0.061251550912857056
Q1,2,1,25,0.00018573760986328124,0.0015762360786044246,0.0008842849731445313,0.09914630889892578,0.16612127775869248,0.09933204650878906,0.16597419740261773,0.09914630889892578,0.09933204650878906,0.00018573760986328124,0.00375,0.024015782571051063,0.01875,12.7046875,12.7084375,0.000625,0.020270915967949932,0.014921875,-3.375947265625,-3.375322265625,True,0.9368372559547424,0.9368372559547424
Q1,2,2,25,9.731292724609376e-05,0.0007034231669641551,0.00043666839599609375,0.09914630889892578,0.16612127775869248,0.09924362182617187,0.16648927604858002,0.09914630889892578,0.09924362182617187,9.731292724609376e-05,0.0021875,0.017047727121232318,0.0128125,12.7046875,12.706875,6.8359375e-05,0.011968672869162372,0.009208984375,-3.375947265625,-3.37587890625,True,0.0905832052230835,0.0905832052230835
Q1,2,3,25,-0.00017284393310546876,0.0010429972957694351,0.0005302810668945312,0.09914630889892578,0.16612127775869248,0.09897346496582031,0.16586560252433244,0.09914630889892578,0.09897346496582031,-0.00017284393310546876,0.003125,0.016535945694153693,0.013125,12.7046875,12.7078125,0.000859375,0.0152201455982277,0.010390625,-3.375947265625,-3.375087890625,True,0.25958383083343506,0.25958383083343506
Q1,2,4,25,0.0002860260009765625,0.0018276158848094044,0.0008460235595703125,0.09914630889892578,0.16612127775869248,0.09943233489990234,0.1664818363028162,0.09914630889892578,0.09943233489990234,0.0002860260009765625,0.0090625,0.019724667297574376,0.0171875,12.7046875,12.71375,0.003486328125,0.014239660962815705,0.011826171875,-3.375947265625,-3.3724609375,True,0.23152673244476318,0.23152673244476318
Q1,2,5,25,-0.0001123809814453125,0.0009533202345609096,0.0005849456787109375,0.09914630889892578,0.16612127775869248,0.09903392791748047,0.16608484549085237,0.09914630889892578,0.09903392791748047,-0.0001123809814453125,0.0028125,0.015290162278406336,0.0128125,12.7046875,12.7075,0.00052734375,0.014142243519251552,0.01162109375,-3.375947265625,-3.375419921875,True,0.1862916201353073,0.1862916201353073
