layer,head,n_qid,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
20,11,6,0.00019085089365641276,0.0017332418745818038,0.0009374507268269857,0.09381292661031088,0.13383085992267468,0.09400377750396727,0.13378700580708427,0.09381292661031088,0.09400377750396727,0.00019085089365641276,-0.008430989583333333,0.021433597060171606,0.01947265625,12.54416666666667,12.535735677083332,-0.005164794921875,0.01752866078786816,0.014780680338541666,-4.219087320963541,-4.224252115885416,1.0,0.5114176919062933,0.5114176919062933
9,1,6,0.00019019842147827148,0.001838646259875405,0.0010439372062683106,0.09377296805381775,0.13384150485420296,0.09396316647529603,0.1340924127502553,0.09377296805381775,0.09396316647529603,0.00019019842147827148,0.0028906249999999995,0.020949220396651702,0.017421875,12.541210937499997,12.544101562500002,0.0033142089843750003,0.017199381918145833,0.014525146484375,-4.221817220052084,-4.218503011067708,1.0,0.7690414488315582,0.7690414488315582
6,6,6,0.00018738627433776856,0.001273170224829916,0.0006903135776519775,0.09334834337234497,0.13341685071559936,0.09353572964668273,0.13366664476193715,0.09334834337234497,0.09353572964668273,0.00018738627433776856,0.0002864583333333334,0.01701644049043637,0.013567708333333333,12.541940104166668,12.5422265625,-0.00013793945312500001,0.012881798995970134,0.010235595703125001,-4.221081136067709,-4.221219075520834,1.0,0.9051390687624613,0.9051390687624613
21,20,6,0.00018422921498616535,0.0014126325298255864,0.0006515073776245118,0.09375702102979024,0.13375712358323436,0.0939412502447764,0.13403090467740233,0.09375702102979024,0.0939412502447764,0.00018422921498616535,0.0006054687500000001,0.013333141446920651,0.00990234375,12.544368489583334,12.544973958333335,0.0011429850260416667,0.009961053121780021,0.007834065755208333,-4.219643147786458,-4.218500162760416,1.0,0.14004302273193994,0.14004302273193994
6,1,6,0.00018394112586975098,0.0011870956150049489,0.0006678513685862223,0.09334834337234497,0.13341685071559936,0.09353228449821473,0.133482177074528,0.09334834337234497,0.09353228449821473,0.00018394112586975098,0.000546875,0.01829712796840615,0.01453125,12.541940104166668,12.542486979166666,0.00031331380208333347,0.013780467251562123,0.01109130859375,-4.221081136067709,-4.220767822265625,1.0,0.38706761101881665,0.38706761101881665
2,20,6,0.00018343448638916016,0.0012679597451921451,0.0006147559483846029,0.09396830201148988,0.13488228847989267,0.09415173649787902,0.13513226116463548,0.09396830201148988,0.09415173649787902,0.00018343448638916016,0.0029296875,0.01721021991766723,0.013763020833333334,12.546230468749998,12.549160156250002,0.001807861328125,0.013298746499029618,0.010666097005208333,-4.218001302083334,-4.216193440755208,1.0,0.1372724324464798,0.1372724324464798
27,20,6,0.00018149534861246748,0.0013369168999808464,0.0007861701647440592,0.09391841173171998,0.13404621577583284,0.09409990708033245,0.1341281499114045,0.09391841173171998,0.09409990708033245,0.00018149534861246748,0.0037630208333333335,0.022955821568244994,0.017018229166666666,12.544908854166666,12.548671875000002,0.008396402994791668,0.021801861833610117,0.016850992838541665,-4.219625244140626,-4.211228841145833,1.0,0.2989244262377421,0.2989244262377421
19,9,6,0.0001806163787841797,0.0013006028376327803,0.000742479960123698,0.09378425041834514,0.1337565710138084,0.09396486679712933,0.13384749917305291,0.09378425041834514,0.09396486679712933,0.0001806163787841797,0.005358072916666668,0.020275316991705192,0.016972656250000002,12.543235677083333,12.54859375,0.004940185546875001,0.017006683006904513,0.013436279296875,-4.2202294921875,-4.215289306640625,1.0,0.6850848843653997,0.6850848843653997
6,10,6,0.00018028219540913902,0.0018391753442222533,0.0008504625161488852,0.09334834337234497,0.13341685071559936,0.09352862556775411,0.13365614686057695,0.09334834337234497,0.09352862556775411,0.00018028219540913902,-3.2552083333333435e-05,0.016768517690924606,0.01279296875,12.541940104166668,12.541907552083336,-0.0002738444010416667,0.011377775203982053,0.009404703776041667,-4.221081136067709,-4.2213549804687505,1.0,0.28664543231328327,0.28664543231328327
9,18,6,0.000178979237874349,0.0015082083323097887,0.0007940117518107096,0.09377296805381775,0.13384150485420296,0.0939519472916921,0.13394122398153097,0.09377296805381775,0.0939519472916921,0.000178979237874349,0.0019466145833333334,0.018442686626936933,0.01451171875,12.541210937499997,12.543157552083334,0.0016430664062499999,0.01606628688845422,0.013267415364583333,-4.221817220052084,-4.220174153645834,1.0,0.96151931087176,0.96151931087176
30,14,6,0.0001768171787261963,0.002078483570808403,0.001150300105412801,0.09377657850583394,0.13385794790052982,0.09395339568456014,0.13372386299073372,0.09377657850583394,0.09395339568456014,0.0001768171787261963,0.021640625,0.03714104026029451,0.032317708333333334,12.543196614583332,12.564837239583332,0.018343505859375,0.03562363628320516,0.028970947265625,-4.219942626953125,-4.20159912109375,1.0,0.715644766887029,0.715644766887029
11,13,6,0.0001758921146392822,0.0026160304267233425,0.0012509802977244057,0.0936950703461965,0.13367355933690991,0.09387096246083577,0.13341244225408508,0.0936950703461965,0.09387096246083577,0.0001758921146392822,0.0005794270833333336,0.027607055217015567,0.02137369791666667,12.545820312499998,12.546399739583334,0.0003938802083333333,0.022057509575853618,0.017607421875,-4.2185103352864575,-4.218116455078125,1.0,0.6774578789869944,0.6774578789869944
6,15,6,0.00017440358797709147,0.001400263648380332,0.0007781287034352621,0.09334834337234497,0.13341685071559936,0.09352274696032205,0.13373243467731669,0.09334834337234497,0.09352274696032205,0.00017440358797709147,-0.0006119791666666666,0.01893837446659614,0.014544270833333336,12.541940104166668,12.541328125,-0.00047241210937499996,0.013600132030319893,0.010881754557291666,-4.221081136067709,-4.221553548177083,1.0,0.4214187314112981,0.4214187314112981
11,8,6,0.00017367641131083172,0.0018251145687741453,0.0009267779191335043,0.0936950703461965,0.13367355933690991,0.09386874675750732,0.13376806859475743,0.0936950703461965,0.09386874675750732,0.00017367641131083172,0.0010286458333333335,0.02725804164112301,0.0202734375,12.545820312499998,12.546848958333333,0.0008813476562499999,0.024399999180062734,0.017871907552083333,-4.2185103352864575,-4.217628987630209,1.0,0.816505899031957,0.816505899031957
16,13,6,0.00017315506935119629,0.0010330252534708397,0.0005489798386891684,0.09356929063796998,0.13363411386643934,0.09374244570732115,0.13371991878307635,0.09356929063796998,0.09374244570732115,0.00017315506935119629,5.2083333333333526e-05,0.015456284248227094,0.011666666666666667,12.543385416666666,12.543437499999998,5.0862630208333336e-05,0.011466902188589962,0.008414306640624999,-4.220395914713542,-4.220345052083332,1.0,0.3583532323439916,0.3583532323439916
28,6,6,0.00017168601353963217,0.0011357067808174983,0.0005877089500427247,0.09381294886271158,0.1340358787148428,0.09398463487625124,0.13415701695648974,0.09381294886271158,0.09398463487625124,0.00017168601353963217,0.0018750000000000001,0.012359711622795979,0.009036458333333332,12.543307291666666,12.545182291666668,0.000523681640625,0.009107326764546276,0.006885172526041666,-4.220777587890624,-4.22025390625,1.0,0.28997182846069336,0.28997182846069336
5,8,6,0.00017119487126668296,0.0016413739092985755,0.0008937255541483562,0.09372458060582478,0.1340246356213549,0.09389577547709149,0.13403433606764928,0.09372458060582478,0.09389577547709149,0.00017119487126668296,0.0020833333333333333,0.01900332869606384,0.014479166666666666,12.544290364583333,12.546373697916666,0.002074381510416666,0.014985463228767258,0.011732584635416666,-4.220901285807291,-4.218826904296875,1.0,0.8625101347764333,0.8625101347764333
8,20,6,0.00017107208569844563,0.001719796174384314,0.0009319261709849041,0.09358848015467326,0.13385991126511265,0.0937595522403717,0.13403907902333098,0.09358848015467326,0.0937595522403717,0.00017107208569844563,0.005123697916666667,0.024489695932419477,0.020410156250000002,12.540852864583334,12.545976562500002,0.001768798828125,0.018977746525412533,0.015171305338541668,-4.221737874348959,-4.219969075520834,1.0,0.6901245812575022,0.6901245812575022
25,0,6,0.0001709238688151042,0.001043412442816872,0.0005749305089314779,0.09374941507975261,0.13376233638288865,0.09392033894856772,0.13395640928126853,0.09374941507975261,0.09392033894856772,0.0001709238688151042,0.0018424479166666667,0.01116674594057667,0.00919921875,12.543352864583333,12.545195312499999,0.00035644531250000005,0.008439967204690731,0.007001953125000001,-4.2195324707031245,-4.219176025390625,1.0,0.1960699458916982,0.1960699458916982
2,18,6,0.00016991257667541503,0.001810924786453536,0.0007388778527577718,0.09396830201148988,0.13488228847989267,0.09413821458816529,0.1349464367247291,0.09396830201148988,0.09413821458816529,0.00016991257667541503,0.0019466145833333332,0.016996826503511978,0.012311197916666667,12.546230468749998,12.548177083333334,0.001435953776041667,0.013107229894424836,0.009557698567708333,-4.218001302083334,-4.216565348307292,1.0,0.12167322759826978,0.12167322759826978
25,5,6,0.00016903042793273927,0.0012676331460249892,0.0007129013538360596,0.09374941507975261,0.13376233638288865,0.09391844550768534,0.1338100683587458,0.09374941507975261,0.09391844550768534,0.00016903042793273927,0.00048828125,0.0186452771024823,0.013925781249999998,12.543352864583333,12.543841145833333,0.001551920572916667,0.016214919327383035,0.011880696614583332,-4.2195324707031245,-4.217980550130208,1.0,0.2088285138209661,0.2088285138209661
18,6,6,0.00016530354817708334,0.0010717554053492875,0.0005845109621683757,0.0937127117315928,0.13374643179167964,0.0938780152797699,0.13396537771385383,0.0937127117315928,0.0938780152797699,0.00016530354817708334,-0.0016080729166666667,0.01694154725142454,0.012636718750000003,12.54483723958333,12.543229166666665,-0.00023763020833333332,0.01307981058898935,0.009736328125,-4.21958740234375,-4.219825032552083,1.0,0.18503269304831824,0.18503269304831824
21,31,6,0.00016527334849039712,0.0012061217454994244,0.0006122763951619466,0.09375702102979024,0.13375712358323436,0.09392229437828065,0.1339882715224212,0.09375702102979024,0.09392229437828065,0.00016527334849039712,-0.00275390625,0.013323140253677354,0.01041015625,12.544368489583334,12.541614583333333,-0.0014396158854166668,0.010314907691011024,0.008137207031250001,-4.219643147786458,-4.221082763671876,1.0,0.139492383847634,0.139492383847634
25,25,6,0.00016486128171284994,0.001258472812080394,0.0006524765491485596,0.09374941507975261,0.13376233638288865,0.09391427636146545,0.13403777025517943,0.09374941507975261,0.09391427636146545,0.00016486128171284994,0.00019531250000000017,0.011898146602000939,0.009049479166666667,12.543352864583333,12.543548177083332,-0.0005497233072916667,0.00904421793525888,0.006999104817708333,-4.2195324707031245,-4.220082194010416,1.0,0.16857372969388962,0.16857372969388962
25,18,6,0.00016195058822631838,0.0012580873293341062,0.0006950894991556802,0.09374941507975261,0.13376233638288865,0.09391136566797893,0.13398370029481615,0.09374941507975261,0.09391136566797893,0.00016195058822631838,0.006497395833333333,0.01438876704565914,0.012434895833333334,12.543352864583333,12.549850260416667,0.002612711588541667,0.012199610289785098,0.009981689453125001,-4.2195324707031245,-4.216919759114583,1.0,0.7068883329629898,0.7068883329629898
8,29,6,0.00015915393829345705,0.0016266146922875235,0.000879068374633789,0.09358848015467326,0.13385991126511265,0.09374763409296671,0.1339048320055807,0.09358848015467326,0.09374763409296671,0.00015915393829345705,0.0055859375,0.022960200017956206,0.0180859375,12.540852864583334,12.546438802083332,0.004493815104166666,0.018669002354879335,0.0142919921875,-4.221737874348959,-4.217244059244792,1.0,1.044228692849477,1.044228692849477
1,27,6,0.0001589032014211019,0.0014748154198446616,0.0007255176703135171,0.09385411938031514,0.13379517422523726,0.09401302258173623,0.1342332075264134,0.09385411938031514,0.09401302258173623,0.0001589032014211019,0.0009505208333333332,0.017921382040050744,0.013268229166666666,12.544765624999998,12.545716145833333,0.000513916015625,0.013845049160598614,0.010487874348958334,-4.2193526204427085,-4.218838704427084,1.0,0.04475998133420944,0.04475998133420944
19,22,6,0.00015840609868367512,0.0016371448278268037,0.0008598971366882324,0.09378425041834514,0.1337565710138084,0.09394265651702881,0.13386803714437007,0.09378425041834514,0.09394265651702881,0.00015840609868367512,0.003756510416666667,0.02216220748559374,0.017076822916666665,12.543235677083333,12.5469921875,0.0014754231770833333,0.015469734831400662,0.012354329427083333,-4.2202294921875,-4.218754069010417,1.0,0.31844182312488556,0.31844182312488556
18,22,6,0.00015824238459269206,0.001823397796427025,0.0009099141756693523,0.0937127117315928,0.13374643179167964,0.0938709541161855,0.13423953173061665,0.0937127117315928,0.0938709541161855,0.00015824238459269206,0.00035807291666666686,0.02259686398686905,0.016295572916666667,12.54483723958333,12.545195312499999,-0.00495849609375,0.01881636065900447,0.015505371093750003,-4.21958740234375,-4.2245458984375,1.0,0.278790424267451,0.278790424267451
18,2,6,0.00015636563301086426,0.0017163981991459825,0.0008308422565460206,0.0937127117315928,0.13374643179167964,0.09386907736460366,0.13428772491142785,0.0937127117315928,0.09386907736460366,0.00015636563301086426,-0.0005989583333333332,0.01663082580226517,0.014036458333333333,12.54483723958333,12.544238281250001,0.0003031412760416668,0.013309245400452125,0.010693766276041667,-4.21958740234375,-4.219284261067708,1.0,0.6403704633315405,0.6403704633315405
1,26,6,0.00015581568082173667,0.0018692051749268183,0.0008839325110117594,0.09385411938031514,0.13379517422523726,0.09400993506113688,0.13424409532236745,0.09385411938031514,0.09400993506113688,0.00015581568082173667,-0.00012369791666666673,0.01764467854957809,0.013509114583333334,12.544765624999998,12.544641927083333,-8.382161458333332e-05,0.013128446271356951,0.01047607421875,-4.2193526204427085,-4.219436442057292,1.0,0.39045031865437824,0.39045031865437824
5,6,6,0.00015559792518615725,0.0012788495824273105,0.0007726657390594483,0.09372458060582478,0.1340246356213549,0.09388017853101094,0.13409215878368788,0.09372458060582478,0.09388017853101094,0.00015559792518615725,0.0017513020833333332,0.017284304254101834,0.01392578125,12.544290364583333,12.546041666666667,0.0020654296874999998,0.013713439688860803,0.010987955729166667,-4.220901285807291,-4.218835856119791,1.0,0.5832222948471705,0.5832222948471705
18,4,6,0.0001537430286407471,0.0011902410846807835,0.0006278757254282633,0.0937127117315928,0.13374643179167964,0.09386645476023357,0.13387495302892785,0.0937127117315928,0.09386645476023357,0.0001537430286407471,0.000625,0.013886910484545099,0.009973958333333333,12.54483723958333,12.545462239583332,0.000829671223958333,0.011030679286263232,0.007861735026041667,-4.21958740234375,-4.2187577311197915,1.0,0.17534325271844864,0.17534325271844864
25,1,6,0.00015181501706441243,0.00127777893439653,0.000655446449915568,0.09374941507975261,0.13376233638288865,0.09390123009681704,0.13405161546967542,0.09374941507975261,0.09390123009681704,0.00015181501706441243,-0.0067382812499999995,0.01555188300067433,0.013027343749999998,12.543352864583333,12.536614583333334,-0.0012528483072916667,0.008910124730341943,0.007290445963541666,-4.2195324707031245,-4.2207853190104165,1.0,0.2425328070918719,0.2425328070918719
2,22,6,0.00015133380889892578,0.0013608630479381946,0.0007123311360677084,0.09396830201148988,0.13488228847989267,0.09411963582038878,0.13486783301220087,0.09396830201148988,0.09411963582038878,0.00015133380889892578,0.0022656250000000003,0.014418905418812656,0.01106770833333333,12.546230468749998,12.548496093750002,0.0019938151041666665,0.011316109514311634,0.009158528645833332,-4.218001302083334,-4.216007486979167,1.0,0.6951592167218527,0.6951592167218527
2,10,6,0.00015115857124328613,0.0017973171238862002,0.0009115485350290933,0.09396830201148988,0.13488228847989267,0.09411946058273317,0.13492163655062905,0.09396830201148988,0.09411946058273317,0.00015115857124328613,0.0024479166666666664,0.01927274171044673,0.014843750000000001,12.546230468749998,12.54867838541667,0.001422119140625,0.01466525689005245,0.011657307942708334,-4.218001302083334,-4.216579182942708,1.0,0.10625201215346654,0.10625201215346654
18,27,6,0.0001507898171742757,0.0013838908381741193,0.0007289024194081624,0.0937127117315928,0.13374643179167964,0.0938635015487671,0.13379820537531617,0.0937127117315928,0.0938635015487671,0.0001507898171742757,0.004420572916666666,0.01772417011296647,0.013899739583333334,12.54483723958333,12.549257812499997,0.0029191080729166663,0.014046889477994753,0.011050618489583332,-4.21958740234375,-4.216668294270833,1.0,0.5123953918615977,0.5123953918615977
18,9,6,0.0001483428478240967,0.0014012563457263827,0.0007682279745737713,0.0937127117315928,0.13374643179167964,0.09386105457941692,0.13380225325900544,0.0937127117315928,0.09386105457941692,0.0001483428478240967,-0.0006380208333333332,0.017483179964620076,0.013841145833333332,12.54483723958333,12.54419921875,0.00031778971354166663,0.014011288179030234,0.011046956380208334,-4.21958740234375,-4.219269612630208,1.0,0.4218760704000791,0.4218760704000791
29,27,6,0.00014804561932881674,0.000984901401520767,0.0005605932076772054,0.09376799106597901,0.13378246252311018,0.09391603668530783,0.13387965392094026,0.09376799106597901,0.09391603668530783,0.00014804561932881674,0.000859375,0.009558213835857874,0.007265625,12.544283854166665,12.545143229166667,0.0010860188802083333,0.007634396896148221,0.006028238932291668,-4.220012613932292,-4.218926595052083,1.0,1.44114351272583,1.44114351272583
20,31,6,0.00014533201853434246,0.001071450600744128,0.0006081493695576986,0.09381292661031088,0.13383085992267468,0.0939582586288452,0.13398776812135235,0.09381292661031088,0.0939582586288452,0.00014533201853434246,0.0011458333333333333,0.01219212537526522,0.009609375,12.54416666666667,12.5453125,0.0014017740885416666,0.00931353443503366,0.0074727376302083336,-4.219087320963541,-4.217685546875,1.0,0.17664480954408646,0.17664480954408646
1,30,6,0.00014481425285339355,0.0013273963150348834,0.0006761769453684489,0.09385411938031514,0.13379517422523726,0.09399893363316852,0.13409870508730412,0.09385411938031514,0.09399893363316852,0.00014481425285339355,0.0011914062500000002,0.016445364378380786,0.01318359375,12.544765624999998,12.54595703125,0.001973470052083333,0.01232025348960135,0.010215657552083332,-4.2193526204427085,-4.217379150390625,1.0,0.056496972839037575,0.056496972839037575
14,0,6,0.00014476974805196127,0.002324115584492909,0.0013393962383270262,0.09376099467277525,0.1337573978330522,0.09390576442082725,0.13478475692732667,0.09376099467277525,0.09390576442082725,0.00014476974805196127,-0.005859375,0.03934812377744729,0.03361979166666667,12.543886718750002,12.53802734375,-0.0075740559895833325,0.031771730889973364,0.026625162760416664,-4.218959554036458,-4.226533610026042,1.0,0.8654822210470835,0.8654822210470835
1,15,6,0.00014336347579956056,0.0018211603411302979,0.0008549364407857259,0.09385411938031514,0.13379517422523726,0.0939974828561147,0.13425595104543342,0.09385411938031514,0.0939974828561147,0.00014336347579956056,0.00041015624999999993,0.016631417224636576,0.012597656249999999,12.544765624999998,12.54517578125,0.0002657063802083333,0.013154059313660435,0.010657958984375,-4.2193526204427085,-4.2190869140625,1.0,0.07700759917497635,0.07700759917497635
11,12,6,0.00014271299044291177,0.0015372639321524753,0.0008135346571604411,0.0936950703461965,0.13367355933690991,0.0938377833366394,0.13374273922082688,0.0936950703461965,0.0938377833366394,0.00014271299044291177,0.003763020833333333,0.023281838368011096,0.018007812499999998,12.545820312499998,12.549583333333333,0.004139811197916666,0.019105285867589226,0.014296061197916668,-4.2185103352864575,-4.214370524088541,1.0,0.771202822526296,0.771202822526296
23,30,6,0.0001424721876780192,0.0011279087183773413,0.0006706631183624268,0.09386654098828634,0.1338556540643686,0.09400901317596437,0.13411092922949744,0.09386654098828634,0.09400901317596437,0.0001424721876780192,0.0005208333333333335,0.013998227587315277,0.011562500000000002,12.543684895833332,12.544205729166668,0.0006416829427083334,0.010543708732561878,0.008975016276041666,-4.219806722005209,-4.219165039062499,1.0,0.2614602744579315,0.2614602744579315
20,3,6,0.00014188925425211597,0.003211759225445634,0.0018188945452372234,0.09381292661031088,0.13383085992267468,0.093954815864563,0.13448009546926828,0.09381292661031088,0.093954815864563,0.00014188925425211597,0.010013020833333332,0.04446919041698796,0.033815104166666665,12.54416666666667,12.554179687500001,0.006996663411458333,0.03112424783333909,0.024058024088541668,-4.219087320963541,-4.212090657552083,1.0,0.9844231009483337,0.9844231009483337
18,31,6,0.0001416965325673421,0.0014650761021879875,0.0007499555746714273,0.0937127117315928,0.13374643179167964,0.09385440826416015,0.13382250434576426,0.0937127117315928,0.09385440826416015,0.0001416965325673421,0.00248046875,0.017585911066810598,0.014446614583333335,12.54483723958333,12.547317708333333,0.0019767252604166665,0.013353121428658488,0.011066894531249998,-4.21958740234375,-4.217610677083333,1.0,0.39244935164848965,0.39244935164848965
8,5,6,0.0001416901747385661,0.0015942864075968828,0.0008177308241526286,0.09358848015467326,0.13385991126511265,0.09373017032941183,0.13412473885480605,0.09358848015467326,0.09373017032941183,0.0001416901747385661,0.00271484375,0.01685489428235158,0.013652343749999999,12.540852864583334,12.543567708333333,0.0019331868489583333,0.013266479072148748,0.010659586588541667,-4.221737874348959,-4.219804687500001,1.0,0.7124333083629608,0.7124333083629608
18,13,6,0.00014040390650431315,0.0012046578984821006,0.0006400489807128906,0.0937127117315928,0.13374643179167964,0.09385311563809712,0.13370717528822534,0.0937127117315928,0.09385311563809712,0.00014040390650431315,0.0024283854166666664,0.013957916111553129,0.01123046875,12.54483723958333,12.547265625000001,-4.638671874999995e-05,0.010303841547651332,0.008216959635416667,-4.21958740234375,-4.219633789062501,1.0,0.18034939964612326,0.18034939964612326
29,23,6,0.00013982653617858887,0.001855701319810968,0.0009757689634958903,0.09376799106597901,0.13378246252311018,0.09390781760215759,0.1340765771967751,0.09376799106597901,0.09390781760215759,0.00013982653617858887,-0.02568359375,0.030555402134121733,0.03136067708333333,12.544283854166665,12.518600260416667,-0.004771321614583333,0.022301103977851126,0.017017415364583333,-4.220012613932292,-4.224783935546875,1.0,1.0570681889851887,1.0570681889851887
27,0,6,0.00013847827911376954,0.00271175690677361,0.0013001068433125815,0.09391841173171998,0.13404621577583284,0.09405689001083373,0.1335072245038388,0.09391841173171998,0.09405689001083373,0.00013847827911376954,0.009915364583333334,0.03884494027135659,0.025696614583333333,12.544908854166666,12.554824218749998,0.00722900390625,0.03414630290387351,0.021820475260416666,-4.219625244140626,-4.212396240234375,1.0,0.45576681196689606,0.45576681196689606
28,31,6,0.00013712088267008464,0.0010779853387118529,0.000530703862508138,0.09381294886271158,0.1340358787148428,0.09395006974538168,0.13397270845242706,0.09381294886271158,0.09395006974538168,0.00013712088267008464,0.0028190104166666667,0.010846648051410246,0.007975260416666666,12.543307291666666,12.546126302083332,0.0021789550781249997,0.007553370413234455,0.006248779296875,-4.220777587890624,-4.2185986328125,1.0,0.3249976684649785,0.3249976684649785
18,1,6,0.0001355870564778646,0.0010790462081476122,0.0006033579508463542,0.0937127117315928,0.13374643179167964,0.09384829878807067,0.13391900645828572,0.0937127117315928,0.09384829878807067,0.0001355870564778646,0.0008854166666666667,0.013253388315551617,0.009947916666666666,12.54483723958333,12.54572265625,0.0008797200520833335,0.009908158020797966,0.007813313802083334,-4.21958740234375,-4.218707682291666,1.0,0.19290020813544592,0.19290020813544592
25,22,6,0.00013347427050272622,0.0010615394860699673,0.000643842617670695,0.09374941507975261,0.13376233638288865,0.09388288935025535,0.13394250141721134,0.09374941507975261,0.09388288935025535,0.00013347427050272622,-0.00341796875,0.013875426807594906,0.011608072916666665,12.543352864583333,12.539934895833332,0.0003247070312500001,0.010083987007660679,0.008306477864583333,-4.2195324707031245,-4.219207763671875,1.0,0.633544405301412,0.633544405301412
6,23,6,0.00013280590375264485,0.0011437938783161164,0.0006443242232004801,0.09334834337234497,0.13341685071559936,0.09348114927609762,0.13370287894222735,0.09334834337234497,0.09348114927609762,0.00013280590375264485,-0.0009635416666666667,0.018280409710287913,0.014166666666666666,12.541940104166668,12.540976562500001,-0.001263427734375,0.014785678713453494,0.012077229817708333,-4.221081136067709,-4.222344563802083,1.0,0.5342390835285187,0.5342390835285187
5,11,6,0.00013234655062357582,0.0013140094231264738,0.0007614958286285401,0.09372458060582478,0.1340246356213549,0.09385692715644837,0.13402731519936892,0.09372458060582478,0.09385692715644837,0.00013234655062357582,0.0012955729166666667,0.018116368532139267,0.014121093749999999,12.544290364583333,12.545585937499999,0.0012422688802083332,0.01445630143278828,0.011340738932291665,-4.220901285807291,-4.219659016927083,1.0,0.6552945325771967,0.6552945325771967
8,25,6,0.00013207515080769855,0.0017098798688206988,0.0009340031941731771,0.09358848015467326,0.13385991126511265,0.09372055530548096,0.13415513859168898,0.09358848015467326,0.09372055530548096,0.00013207515080769855,0.002115885416666667,0.021707466716887877,0.017376302083333333,12.540852864583334,12.54296875,0.00040974934895833336,0.01766739023281458,0.013953857421875,-4.221737874348959,-4.221328125,1.0,0.9457447727521261,0.9457447727521261
2,15,6,0.0001318236192067464,0.0015600672865329647,0.0007639936606089272,0.09396830201148988,0.13488228847989267,0.09410012563069663,0.13491092096108256,0.09396830201148988,0.09410012563069663,0.0001318236192067464,0.0026041666666666674,0.017948312030570516,0.014374999999999999,12.546230468749998,12.548834635416668,0.0014803059895833331,0.013529181985909062,0.01059814453125,-4.218001302083334,-4.21652099609375,1.0,0.14212834338347116,0.14212834338347116
9,20,6,0.0001306617259979248,0.001580675318806215,0.0008837433656056722,0.09377296805381775,0.13384150485420296,0.09390362977981566,0.13402556157047094,0.09377296805381775,0.09390362977981566,0.0001306617259979248,0.0046614583333333326,0.0226598993059131,0.016901041666666665,12.541210937499997,12.545872395833333,0.004258219401041667,0.019782134710957525,0.014938557942708333,-4.221817220052084,-4.217559000651042,1.0,0.6578652660051981,0.6578652660051981
21,23,6,0.000130308469136556,0.0012037375721406119,0.0006348371505737305,0.09375702102979024,0.13375712358323436,0.09388732949892681,0.13382187684366328,0.09375702102979024,0.09388732949892681,0.000130308469136556,0.0019205729166666668,0.012233915391092072,0.009589843750000002,12.544368489583334,12.546289062500001,0.0010127766927083336,0.009006781523770315,0.007246500651041668,-4.219643147786458,-4.21863037109375,1.0,0.17186265687147775,0.17186265687147775
25,14,6,0.0001291036605834961,0.0011077300323446438,0.0006020657221476236,0.09374941507975261,0.13376233638288865,0.09387851874033609,0.13390139902751336,0.09374941507975261,0.09387851874033609,0.0001291036605834961,0.003157552083333333,0.01863950140929686,0.012740885416666667,12.543352864583333,12.546510416666665,0.0034248860677083327,0.015878592719468756,0.010682373046875,-4.2195324707031245,-4.2161075846354175,1.0,0.20802394300699234,0.20802394300699234
17,2,6,0.0001290281613667806,0.0015631193801967933,0.0008089486757914226,0.09382361531257628,0.1338001204537044,0.09395264347394307,0.13401434750699256,0.09382361531257628,0.09395264347394307,0.0001290281613667806,0.009010416666666667,0.024703535649771655,0.021093749999999998,12.544205729166668,12.553216145833334,0.006697591145833333,0.021240409819409705,0.017667643229166665,-4.2188102213541665,-4.212112630208333,1.0,0.2680438632766406,0.2680438632766406
17,31,6,0.0001283740997314453,0.0013521026359520428,0.0007643659909566244,0.09382361531257628,0.1338001204537044,0.09395198941230774,0.1339036732310617,0.09382361531257628,0.09395198941230774,0.0001283740997314453,0.0027408854166666666,0.0213656814111598,0.017467447916666667,12.544205729166668,12.546946614583334,0.0022318522135416664,0.017211038514478857,0.014410400390625,-4.2188102213541665,-4.216578369140625,1.0,0.42034802834192914,0.42034802834192914
18,25,6,0.00012772957483927412,0.0013000431201141561,0.0007236488660176595,0.0937127117315928,0.13374643179167964,0.09384044130643208,0.13401825320571978,0.0937127117315928,0.09384044130643208,0.00012772957483927412,0.0013802083333333333,0.015977841374414197,0.013046875000000001,12.54483723958333,12.546217447916668,1.8717447916666845e-05,0.012470637630763672,0.009982910156249998,-4.21958740234375,-4.219568684895833,1.0,0.47101282825072605,0.47101282825072605
25,30,6,0.00012742360432942707,0.0009849534829995128,0.0005564594268798828,0.09374941507975261,0.13376233638288865,0.09387683868408203,0.13388179029099231,0.09374941507975261,0.09387683868408203,0.00012742360432942707,0.0013411458333333333,0.011208013669182526,0.008476562500000001,12.543352864583333,12.544694010416665,0.0002933756510416667,0.008249355710057233,0.006488037109375001,-4.2195324707031245,-4.2192390950520835,1.0,0.18059508750836054,0.18059508750836054
