q_id,layer,head,n_trials,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
Q1,14,29,25,0.0075833511352539065,0.00980451240979261,0.007618751525878906,0.09881771087646485,0.1649112646773557,0.10640106201171876,0.16857408546136526,0.09881771087646485,0.10640106201171876,0.0075833511352539065,0.1896875,0.19322661161832755,0.1909375,12.70375,12.8934375,0.137275390625,0.1599145100607012,0.139150390625,-3.374150390625,-3.236875,True,2.220686674118042,2.220686674118042
Q1,10,7,25,0.007436981201171875,0.0124712349065825,0.007436981201171875,0.09891696929931641,0.1663755574751819,0.10635395050048828,0.17306051270330203,0.09891696929931641,0.10635395050048828,0.007436981201171875,0.1525,0.1258781653028038,0.155,12.6971875,12.8496875,0.128994140625,0.1212488547988766,0.128994140625,-3.381845703125,-3.2528515625,True,1.9308701753616333,1.9308701753616333
Q1,15,19,25,0.006231269836425781,0.009605410383010505,0.0062843704223632816,0.09880599975585938,0.16511731924538967,0.10503726959228515,0.17330358146057473,0.09880599975585938,0.10503726959228515,0.006231269836425781,0.1546875,0.07711851674533166,0.1590625,12.6975,12.8521875,0.063388671875,0.056041963522123664,0.067451171875,-3.37794921875,-3.314560546875,True,0.5970337986946106,0.5970337986946106
Q1,13,23,25,0.005597419738769531,0.006000916277603582,0.005598640441894532,0.09864757537841796,0.16507038173057728,0.1042449951171875,0.16571070025795595,0.09864757537841796,0.1042449951171875,0.005597419738769531,0.1840625,0.16774993014156517,0.1840625,12.70125,12.8853125,0.133994140625,0.1369277086191663,0.134150390625,-3.377470703125,-3.2434765625,True,1.202524185180664,1.202524185180664
Q1,14,11,25,0.005536270141601562,0.006763992417569568,0.005536270141601562,0.09881771087646485,0.1649112646773557,0.10435398101806641,0.16843803923038056,0.09881771087646485,0.10435398101806641,0.005536270141601562,0.1715625,0.13083043056758623,0.1715625,12.70375,12.8753125,0.11482421875,0.11123862904932548,0.11482421875,-3.374150390625,-3.259326171875,True,1.2977063655853271,1.2977063655853271
Q1,13,16,25,0.005498847961425781,0.009157761825628132,0.005544013977050781,0.09864757537841796,0.16507038173057728,0.10414642333984375,0.16884037860348625,0.09864757537841796,0.10414642333984375,0.005498847961425781,0.0815625,0.09512224864615007,0.0959375,12.70125,12.7828125,0.084775390625,0.08425378300807551,0.088525390625,-3.377470703125,-3.2926953125,True,1.719378113746643,1.719378113746643
Q1,13,6,25,0.00527374267578125,0.007802120266334305,0.00532196044921875,0.09864757537841796,0.16507038173057728,0.10392131805419921,0.1667282658881242,0.09864757537841796,0.10392131805419921,0.00527374267578125,0.1546875,0.1694142021053725,0.1565625,12.70125,12.8559375,0.111611328125,0.12643587687077987,0.112724609375,-3.377470703125,-3.265859375,True,1.4316238164901733,1.4316238164901733
Q1,14,6,25,0.005034599304199219,0.007247675839615389,0.005106620788574219,0.09881771087646485,0.1649112646773557,0.10385231018066406,0.1683193232382918,0.09881771087646485,0.10385231018066406,0.005034599304199219,0.1109375,0.12135304899342249,0.1165625,12.70375,12.8146875,0.107421875,0.12632816425575302,0.110546875,-3.374150390625,-3.266728515625,True,0.4167289733886719,0.4167289733886719
Q1,15,28,25,0.004776878356933594,0.006485316626670507,0.004776878356933594,0.09880599975585938,0.16511731924538967,0.10358287811279297,0.16916604351028197,0.09880599975585938,0.10358287811279297,0.004776878356933594,0.1396875,0.0505013923075394,0.1396875,12.6975,12.8371875,0.069658203125,0.039783190611727255,0.069658203125,-3.37794921875,-3.308291015625,True,1.5746839046478271,1.5746839046478271
Q1,14,12,25,0.004385147094726562,0.005229704589430455,0.004438858032226562,0.09881771087646485,0.1649112646773557,0.1032028579711914,0.16810192414313654,0.09881771087646485,0.1032028579711914,0.004385147094726562,0.1225,0.09641321388948716,0.123125,12.70375,12.82625,0.077294921875,0.06525447330268433,0.078544921875,-3.374150390625,-3.29685546875,True,2.0506837368011475,2.0506837368011475
