q_id,layer,head,n_trials,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
Q3,15,1,25,0.011655325889587403,0.013257786426402282,0.011666159629821777,0.23301306247711182,0.279441558052587,0.2446683883666992,0.2879178888911209,0.23301306247711182,0.2446683883666992,0.011655325889587403,0.1453125,0.047134697278119864,0.1453125,13.591875,13.7371875,0.060869140625,0.04150096037339453,0.064306640625,-3.800478515625,-3.739609375,True,1.8863263130187988,1.8863263130187988
Q3,10,7,25,0.01157782793045044,0.01614226832823757,0.011594374179840088,0.23263124704360963,0.2793876057144267,0.24420907497406005,0.28659006768077433,0.23263124704360963,0.24420907497406005,0.01157782793045044,0.085625,0.07504816161972257,0.08875,13.590625,13.67625,0.04613525390625,0.05550193954206108,0.05269775390625,-3.804794921875,-3.75865966796875,True,2.0745701789855957,2.0745701789855957
Q3,14,11,25,0.011072964668273925,0.016675898404746817,0.011072964668273925,0.23259453773498534,0.27903453115191335,0.24366750240325927,0.28641832346951457,0.23259453773498534,0.24366750240325927,0.011072964668273925,0.1140625,0.06327642728536433,0.1140625,13.59,13.7040625,0.05091796875,0.04342701517808739,0.05091796875,-3.80216552734375,-3.75124755859375,True,1.1859694719314575,1.1859694719314575
Q3,15,19,25,0.009644575119018554,0.011931822160432282,0.009843177795410156,0.23301306247711182,0.279441558052587,0.24265763759613038,0.28679304727078175,0.23301306247711182,0.24265763759613038,0.009644575119018554,0.111875,0.07094231811831356,0.12125,13.591875,13.70375,0.02426025390625,0.07802658199086465,0.06285400390625,-3.800478515625,-3.77621826171875,True,0.4630696177482605,0.4630696177482605
Q3,31,31,25,0.00884540319442749,0.011961434607952875,0.008891613483428954,0.23263514995574952,0.27920753239244145,0.241480553150177,0.28677059103621333,0.23263514995574952,0.241480553150177,0.00884540319442749,0.1525,0.06662628985618214,0.1525,13.59125,13.74375,0.008701171875,0.04277961749019528,0.035576171875,-3.80142822265625,-3.79272705078125,True,0.7389155030250549,0.7389155030250549
Q3,14,29,25,0.007560563087463379,0.008761171769208521,0.007560563087463379,0.23259453773498534,0.27903453115191335,0.24015510082244873,0.2839208034885881,0.23259453773498534,0.24015510082244873,0.007560563087463379,0.0596875,0.03170604733327698,0.0596875,13.59,13.6496875,0.0491650390625,0.023360042498693608,0.0491650390625,-3.80216552734375,-3.75300048828125,True,2.174532890319824,2.174532890319824
Q3,12,8,25,0.007186546325683594,0.0112160724028976,0.00718902587890625,0.2329127883911133,0.2792437326794725,0.24009933471679687,0.2845348890089169,0.2329127883911133,0.24009933471679687,0.007186546325683594,0.046875,0.05168073565169134,0.050625,13.5896875,13.6365625,0.01947265625,0.03456621083210702,0.02791015625,-3.8018603515625,-3.7823876953125,True,0.592143714427948,0.592143714427948
Q3,14,21,25,0.006871142387390137,0.009721314320040095,0.006907820701599121,0.23259453773498534,0.27903453115191335,0.23946568012237548,0.28412475511173513,0.23259453773498534,0.23946568012237548,0.006871142387390137,0.040625,0.054216723665304604,0.04625,13.59,13.630625,0.01524658203125,0.03690493031725567,0.02868408203125,-3.80216552734375,-3.7869189453125,True,1.1583331823349,1.1583331823349
Q3,14,6,25,0.006589407920837402,0.008968816440885612,0.0065896368026733395,0.23259453773498534,0.27903453115191335,0.23918394565582277,0.2836822580811356,0.23259453773498534,0.23918394565582277,0.006589407920837402,0.0490625,0.032439848180902446,0.0490625,13.59,13.6390625,0.0295751953125,0.026573482262665708,0.0308251953125,-3.80216552734375,-3.77259033203125,True,0.47747090458869934,0.47747090458869934
Q3,15,28,25,0.006577072143554688,0.008175156771247714,0.0065831756591796875,0.23301306247711182,0.279441558052587,0.2395901346206665,0.2841740009810095,0.23301306247711182,0.2395901346206665,0.006577072143554688,0.101875,0.03504182768492534,0.101875,13.591875,13.69375,0.035107421875,0.033681444547441375,0.037607421875,-3.800478515625,-3.76537109375,True,1.6498866081237793,1.6498866081237793
