q_id,layer,head,n_trials,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
Q5,15,16,25,0.00378711462020874,0.008932538645216209,0.004121596813201904,0.03829564332962036,0.06879756134205278,0.0420827579498291,0.07573527011888101,0.03829564332962036,0.0420827579498291,0.00378711462020874,0.0766796875,0.0982261185292798,0.1028515625,8.3932421875,8.469921875,0.086328125,0.07918615268684134,0.093203125,-5.455859375,-5.36953125,True,1.521119236946106,1.521119236946106
Q5,14,11,25,0.003665497303009033,0.007885117768004418,0.0038132500648498536,0.038556854724884036,0.06915114920011933,0.04222235202789307,0.07410506502133393,0.038556854724884036,0.04222235202789307,0.003665497303009033,0.1526171875,0.09788470153666443,0.1526171875,8.3962890625,8.54890625,0.1108203125,0.08717596599895847,0.1152734375,-5.4517578125,-5.3409375,True,1.2939167022705078,1.2939167022705078
Q5,14,5,25,0.003388521671295166,0.0056382528102886876,0.0033893990516662598,0.038556854724884036,0.06915114920011933,0.0419453763961792,0.07464576036764954,0.038556854724884036,0.0419453763961792,0.003388521671295166,0.1191796875,0.06460710772926323,0.1191796875,8.3962890625,8.51546875,0.107734375,0.07261146132950534,0.108984375,-5.4517578125,-5.3440234375,True,1.5092582702636719,1.5092582702636719
Q5,11,29,25,0.0032456159591674806,0.008271220457068084,0.0035742902755737304,0.03820470571517944,0.0686214620549534,0.041450321674346924,0.07400410323352058,0.03820470571517944,0.041450321674346924,0.0032456159591674806,0.07609375,0.17034518035081006,0.13703125,8.392890625,8.468984375,0.103984375,0.1320685505742425,0.116015625,-5.4540625,-5.350078125,True,1.2117878198623657,1.2117878198623657
Q5,14,12,25,0.0026487445831298827,0.005815500697812732,0.002722749710083008,0.038556854724884036,0.06915114920011933,0.041205599308013915,0.07439491564697003,0.038556854724884036,0.041205599308013915,0.0026487445831298827,0.0783203125,0.050938758132468495,0.0808203125,8.3962890625,8.474609375,0.05671875,0.04795939699126361,0.0590625,-5.4517578125,-5.3950390625,True,1.9698494672775269,1.9698494672775269
Q5,15,8,25,0.002641451358795166,0.007976494754587971,0.0027196526527404783,0.03829564332962036,0.06879756134205278,0.040937094688415526,0.07419172055993048,0.03829564332962036,0.040937094688415526,0.002641451358795166,0.0487890625,0.08310609071814848,0.0716796875,8.3932421875,8.44203125,0.0524609375,0.07492291367241441,0.0737109375,-5.455859375,-5.4033984375,True,1.1615509986877441,1.1615509986877441
Q5,20,3,25,0.002545599937438965,0.006938479314719054,0.0026065635681152342,0.038230576515197755,0.06856969136773926,0.04077617645263672,0.07439033613220132,0.038230576515197755,0.04077617645263672,0.002545599937438965,0.025078125,0.050786297826037684,0.031328125,8.39140625,8.416484375,0.0179296875,0.03587894346248751,0.0266796875,-5.45640625,-5.4384765625,True,1.1022652387619019,1.1022652387619019
Q5,13,23,25,0.002503020763397217,0.0047655036535956385,0.0025480151176452636,0.03806401014328003,0.068354711499877,0.040567030906677244,0.07216818524285551,0.03806401014328003,0.040567030906677244,0.002503020763397217,0.1015625,0.0602322977106137,0.1015625,8.388125,8.4896875,0.0465625,0.05464264343390895,0.0571875,-5.4583984375,-5.4118359375,True,1.5103414058685303,1.5103414058685303
Q5,15,5,25,0.0024521589279174806,0.004438971303646849,0.0024605226516723634,0.03829564332962036,0.06879756134205278,0.040747802257537845,0.07310421841627607,0.03829564332962036,0.040747802257537845,0.0024521589279174806,0.0577734375,0.054985016602536824,0.0658984375,8.3932421875,8.451015625,0.0428125,0.04047512166297728,0.0478125,-5.455859375,-5.413046875,True,1.7853928804397583,1.7853928804397583
Q5,11,30,25,0.0024347329139709473,0.003971202925717215,0.002437136173248291,0.03820470571517944,0.0686214620549534,0.04063943862915039,0.07198185533101839,0.03820470571517944,0.04063943862915039,0.0024347329139709473,0.111640625,0.0852989057392444,0.117734375,8.392890625,8.50453125,0.084609375,0.0768141392407979,0.088046875,-5.4540625,-5.369453125,True,1.5275825262069702,1.5275825262069702
